TIPO,CANAL,CATEGORIA,SUBCATEGORIA,Incluir,otc4_code,Category,SubCategory,Segment,PRESENTACION,PRODUCTO,BRAND,LABORATORIO,ETICO/POPULAR,FCC,MTH - 202103,MTH - 202104,MTH - 202105,MTH - 202106,MTH - 202107,MTH - 202108,MTH - 202109,MTH - 202110,MTH - 202111,MTH - 202112,MTH - 202201,MTH - 202202,MTH - 202203,MTH - 202204,MTH - 202205,MTH - 202206,MTH - 202207,MTH - 202208,MTH - 202209,MTH - 202210,MTH - 202211,MTH - 202212,MTH - 202301,MTH - 202302, MTH Actual , MTH Anterior , MAT Actual , MAT Anterior , YTD Actual , YTD Anterior , QTR Actual , QTR Anterior 
SERUM,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,LIFTACTIV SUPREME SE EPID FILL 30ML x 1                      ,LIFTACTIV SUPREME (VCY)  ,LIFTACTIV SUPREME (VCY)  ,VICHY             ,POPULAR                  ,65140,83012338,124347018,200298266,220984169,189659724,152737860,138329813,154674339,97280427,175896700,126598203,120086237,200165456,79490386,70090527,74049186,76303392,96555319,136474784,101590333,83506037,80382881,85758058,92046347," 92,046,347.00 "," 120,086,237.00 "," 1,176,412,706.00 "," 1,783,905,094.00 "," 177,804,405.00 "," 246,684,440.00 "," 258,187,286.00 "," 422,581,140.00 "
SERUM,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,LIFTACTIV SUPREME SE EPID FILL 30ML x 1                      ,LIFTACTIV SUPREME (VCY)  ,LIFTACTIV SUPREME (VCY)  ,VICHY             ,POPULAR                  ,65140,0,56521,382925,490889,54242,598972,328506,786078,441056,775972,667327,965153,599441,280982,1026962,469219,1041682,434688,1191481,904584,205616,521020,1419830,425154," 425,154.00 "," 965,153.00 "," 8,520,659.00 "," 5,547,641.00 "," 1,844,984.00 "," 1,632,480.00 "," 2,366,004.00 "," 2,408,452.00 "
MASK,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82B6B,PH Face,PH Face Care excl. Acne,PH Moisture,MINERAL 89 MAS FAC FORT 29G x 1                              ,MINERAL 89 (VCY)         ,MINERAL 89 (VCY)         ,VICHY             ,POPULAR                  ,65141,1432945,1244078,1690625,1487569,1484165,1294751,1073664,1119136,817839,1282742,929035,790160,684814,502474,548052,405192,666148,548970,440208,585339,318746,524109,272182,86607," 86,607.00 "," 790,160.00 "," 5,582,841.00 "," 14,646,709.00 "," 358,789.00 "," 1,719,195.00 "," 882,898.00 "," 3,001,937.00 "
PACK,INDIRECTO,ROSTRO,ANTI-PIGMENTO,Incluir,82B4&,PH Face,PH Face Care excl. Acne,PH Even Skin,EUCERIN A.PIG PACK CD+LCO+CN+PS x 1                          ,EUCERIN A.PIG PACK (BEI) ,EUCERIN A.PIG PACK (BEI) ,BEIERSDORF        ,POPULAR                  ,65233,0,136283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 136,283.00 ", -   , -   , -   , -   
PACK,DIRECTO,ROSTRO,ANTI-PIGMENTO,Incluir,82B4&,PH Face,PH Face Care excl. Acne,PH Even Skin,EUCERIN A.PIG PACK CD+LCO+CN+PS x 1                          ,EUCERIN A.PIG PACK (BEI) ,EUCERIN A.PIG PACK (BEI) ,BEIERSDORF        ,POPULAR                  ,65233,209178,26609376,41556921,3953528,2028007,1386132,972201,519109,250240,276361,167310,66632,23258,0,0,34912,0,0,0,0,0,0,0,0, -   ," 66,632.00 "," 58,170.00 "," 77,994,995.00 ", -   ," 233,942.00 ", -   ," 510,303.00 "
PACK,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,EUCERIN HY EL PACK CD+CN+S3D+PS x 1                          ,EUCERIN HY EL PACK (BEI) ,EUCERIN HY EL PACK (BEI) ,BEIERSDORF        ,POPULAR                  ,65234,148056,26009543,66534858,3765097,1171967,717600,458903,397952,280478,595250,169938,259985,50393,47557,296550,111718,51531,36516,13441,0,0,0,0,0, -   ," 259,985.00 "," 607,706.00 "," 100,509,627.00 ", -   ," 429,923.00 ", -   ," 1,025,173.00 "
PACK,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,EUCERIN HY EL PACK CD+CN+S3D+PS x 1                          ,EUCERIN HY EL PACK (BEI) ,EUCERIN HY EL PACK (BEI) ,BEIERSDORF        ,POPULAR                  ,65234,0,71259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 71,259.00 ", -   , -   , -   , -   
PACK,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82A4C,PH Face,PH Face Care excl. Acne,PH Moisture,EUCERIN HY FL PACK CD+CN+M+C+PS x 1                          ,EUCERIN HY FL PACK (BEI) ,EUCERIN HY FL PACK (BEI) ,BEIERSDORF        ,POPULAR                  ,65235,0,28528326,76662096,6943648,3206030,1067558,682434,623050,541361,676337,171293,84924,85280,39631,0,0,0,0,0,0,0,0,0,0, -   ," 84,924.00 "," 124,911.00 "," 119,187,057.00 ", -   ," 256,217.00 ", -   ," 932,554.00 "
PACK,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,EUCERIN HY FL PACK CD+CN+MAS+PS x 1                          ,EUCERIN HY FL PACK (BEI) ,EUCERIN HY FL PACK (BEI) ,BEIERSDORF        ,POPULAR                  ,65236,0,15041426,37055085,4681882,3221912,1821957,1233956,893282,751904,1578327,139424,173766,205448,141349,201800,107544,48408,68650,137404,35477,20790,69289,20016,0, -   ," 173,766.00 "," 1,056,175.00 "," 66,592,921.00 "," 20,016.00 "," 313,190.00 "," 89,305.00 "," 1,891,517.00 "
PACK,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82D2Z,PH Face,PH Face Care excl. Acne,PH Moisture,ISDINCEUTICS PACK CKOX E+AM IF x 1                           ,ISDINCEUTICS PACK (ISD)  ,ISDINCEUTICS PACK (ISD)  ,ISDIN             ,POPULAR                  ,65246,1234877,411365,1028758,737775,457494,207207,344366,59282,119852,28868,280045,28743,0,0,0,0,29669,0,0,0,0,0,0,0, -   ," 28,743.00 "," 29,669.00 "," 4,938,632.00 ", -   ," 308,788.00 ", -   ," 337,656.00 "
PACK,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82D2Z,PH Face,PH Face Care excl. Acne,PH Moisture,ISDINCEUTICS PACK CKOX E+AM IF x 1                           ,ISDINCEUTICS PACK (ISD)  ,ISDINCEUTICS PACK (ISD)  ,ISDIN             ,POPULAR                  ,65246,0,0,121030,29511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 150,541.00 ", -   , -   , -   , -   
PACK,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,83F2K,PH Sun,PH Sunscreens,NO,ISDINCEUTICS PACK PFAR+SPE+PNP x 1                           ,ISDINCEUTICS PACK (ISD)  ,ISDINCEUTICS PACK (ISD)  ,ISDIN             ,POPULAR                  ,65247,855428,1247040,3070627,951232,1029250,821283,322863,408484,318780,776571,134110,103212,77527,0,79608,160621,107745,0,26883,26222,87566,72116,0,0, -   ," 103,212.00 "," 638,288.00 "," 10,038,880.00 ", -   ," 237,322.00 "," 72,116.00 "," 1,013,893.00 "
PACK,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,83F2B,PH Sun,PH Sunscreens,NO,ISDINCEUTICS PACK PFSP+SPE+PNP x 1                           ,ISDINCEUTICS PACK (ISD)  ,ISDINCEUTICS PACK (ISD)  ,ISDIN             ,POPULAR                  ,65248,528893,287691,894759,281714,329784,250140,208404,283285,214661,758816,131455,71844,102075,39630,23337,23740,46846,84717,121065,12340,0,0,0,0, -   ," 71,844.00 "," 453,750.00 "," 4,241,446.00 ", -   ," 203,299.00 ", -   ," 962,115.00 "
LABIOS,DIRECTO,CUERPO,SENSITIVE/DRY,No Incluir,83C1A,PH Lip,PH Lip,NO,URIAGE BARIEDERM LIPS TU CICA 15ML x 2                       ,URIAGE BARIEDERM (URG)   ,URIAGE BARIEDERM (URG)   ,URIAGE            ,POPULAR                  ,65261,0,10314,20756,30654,26754,20214,20334,9221,0,0,9295,20904,0,0,0,0,0,0,0,3085,0,0,0,0, -   ," 20,904.00 "," 3,085.00 "," 168,446.00 ", -   ," 30,199.00 ", -   ," 30,199.00 "
PACK,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A7&,PH Face,PH Face Care excl. Acne,PH Face Water Sprays,URIAGE PACK EAUT+APS+CD x 1                                  ,URIAGE PACK (URG)        ,URIAGE PACK (URG)        ,URIAGE            ,POPULAR                  ,65262,51702,50424,127995,25928,69352,25267,25418,18443,0,21994,0,0,0,21136,0,0,0,0,0,0,0,0,0,0, -   , -   ," 21,136.00 "," 416,523.00 ", -   , -   , -   ," 21,994.00 "
PACK,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A7&,PH Face,PH Face Care excl. Acne,PH Face Water Sprays,URIAGE PACK EAUT150+CE40 x 1                                 ,URIAGE PACK (URG)        ,URIAGE PACK (URG)        ,URIAGE            ,POPULAR                  ,65263,70490,66468,81870,101332,0,0,0,0,0,16496,3983,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 340,639.00 ", -   ," 3,983.00 ", -   ," 20,479.00 "
PACK,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A7&,PH Face,PH Face Care excl. Acne,PH Face Water Sprays,URIAGE PACK EAUT150+CR40 x 1                                 ,URIAGE PACK (URG)        ,URIAGE PACK (URG)        ,URIAGE            ,POPULAR                  ,65264,1121841,372540,285969,106069,88822,70748,85150,52681,0,71482,0,36569,11629,15852,0,0,0,0,0,0,0,0,0,0, -   ," 36,569.00 "," 27,481.00 "," 2,291,871.00 ", -   ," 36,569.00 ", -   ," 108,051.00 "
PACK,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A4C,PH Face,PH Face Care excl. Acne,PH Moisture,AQUALIA THERM PACK AT+M89+IS+AT x 1                          ,AQUALIA THERM PACK (VCY) ,AQUALIA THERM PACK (VCY) ,VICHY             ,POPULAR                  ,65265,0,25581098,92832208,9956454,2786188,1001809,742267,333270,171216,317548,0,23517,23258,47556,46674,18154,9369,23370,0,0,0,0,0,0, -   ," 23,517.00 "," 168,381.00 "," 133,745,575.00 ", -   ," 23,517.00 ", -   ," 341,065.00 "
PACK,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,IDEALIA PACK ID+M89+CS+L x 1                                 ,IDEALIA PACK (VCY)       ,IDEALIA PACK (VCY)       ,VICHY             ,POPULAR                  ,65267,0,11960900,52030539,7163079,2210946,977852,563020,308222,395140,617254,54442,53566,24550,0,0,0,0,0,0,0,0,0,0,0, -   ," 53,566.00 "," 24,550.00 "," 76,334,960.00 ", -   ," 108,008.00 ", -   ," 725,262.00 "
PACK,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,LIFTAC COL SP PACK LCS+M89+CS+L x 1                          ,LIFTAC COL SP PACK (VCY) ,LIFTAC COL SP PACK (VCY) ,VICHY             ,POPULAR                  ,65268,0,25110707,76893451,4768883,1053576,670937,667229,90897,94827,388972,0,0,32303,0,28828,0,0,0,32857,0,0,0,0,0, -   , -   ," 93,988.00 "," 109,739,479.00 ", -   , -   , -   ," 388,972.00 "
PACK,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,LIFTAC COL SP PACK LCS+M89+CS+L x 1                          ,LIFTAC COL SP PACK (VCY) ,LIFTAC COL SP PACK (VCY) ,VICHY             ,POPULAR                  ,65268,0,129270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 129,270.00 ", -   , -   , -   , -   
PACK,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,LIFTACT SUPRE PACK LSD+LSN+L+CS x 1                          ,LIFTACT SUPRE PACK (VCY) ,LIFTACT SUPRE PACK (VCY) ,VICHY             ,POPULAR                  ,65269,0,57254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 57,254.00 ", -   , -   , -   , -   
PACK,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,LIFTACT SUPRE PACK LSD+LSN+L+CS x 1                          ,LIFTACT SUPRE PACK (VCY) ,LIFTACT SUPRE PACK (VCY) ,VICHY             ,POPULAR                  ,65269,0,37015196,67574052,2705482,486648,183240,200790,115929,76375,361521,29212,27437,29719,0,59030,0,10930,10224,0,0,0,0,0,0, -   ," 27,437.00 "," 109,903.00 "," 108,775,882.00 ", -   ," 56,649.00 ", -   ," 418,170.00 "
PACK,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A4C,PH Face,PH Face Care excl. Acne,PH Moisture,MINERAL 89 PACK M89+M89+CS+A x 1                             ,MINERAL 89 PACK (VCY)    ,MINERAL 89 PACK (VCY)    ,VICHY             ,POPULAR                  ,65270,0,17459175,39819927,1493025,383422,121280,161389,73772,54012,243399,18590,0,18089,0,53538,16757,0,21908,0,0,0,0,0,0, -   , -   ," 110,292.00 "," 59,827,991.00 ", -   ," 18,590.00 ", -   ," 261,989.00 "
PACK,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A4C,PH Face,PH Face Care excl. Acne,PH Moisture,MINERAL 89 PACK MI89+CSM+ATM x 1                             ,MINERAL 89 PACK (VCY)    ,MINERAL 89 PACK (VCY)    ,VICHY             ,POPULAR                  ,65271,0,49629039,88083206,2625224,857800,311924,202113,42156,68473,41240,0,0,19382,0,45302,22343,0,21909,0,18510,0,45250,0,0, -   , -   ," 172,696.00 "," 141,861,175.00 ", -   , -   ," 45,250.00 "," 41,240.00 "
PACK,INDIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A4C,PH Face,PH Face Care excl. Acne,PH Moisture,MINERAL 89 PACK MI89+CSM+ATM x 1                             ,MINERAL 89 PACK (VCY)    ,MINERAL 89 PACK (VCY)    ,VICHY             ,POPULAR                  ,65271,0,156912,390203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 547,115.00 ", -   , -   , -   , -   
PACK,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,NEOVADIOL PACK NCD+M89+CS+N x 1                              ,NEOVADIOL PACK (VCY)     ,NEOVADIOL PACK (VCY)     ,VICHY             ,POPULAR                  ,65272,0,173964,83335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 257,299.00 ", -   , -   , -   , -   
PACK,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,NEOVADIOL PACK NCD+M89+CS+N x 1                              ,NEOVADIOL PACK (VCY)     ,NEOVADIOL PACK (VCY)     ,VICHY             ,POPULAR                  ,65272,0,39721927,130559333,5675531,1936957,509126,315249,171283,259470,322987,86322,27437,28426,79260,0,0,0,27737,0,0,29679,0,0,0, -   ," 27,437.00 "," 165,102.00 "," 179,585,622.00 ", -   ," 113,759.00 ", -   ," 436,746.00 "
PACK,DIRECTO,SOLARES,ROSTRO,Incluir,83F2H,PH Sun,PH Sunscreens,NO,SUNCARE 100 PC PO C+RE P x 1                                 ,SUNCARE 100 (DUT)        ,SUNCARE 100 (DUT)        ,DEUTSCHE PHARMA   ,POPULAR                  ,65273,468907,415942,1150586,415930,989248,1150758,930164,1346221,580975,881374,177906,440246,47808,233955,60375,0,0,0,0,0,0,0,0,0, -   ," 440,246.00 "," 342,138.00 "," 8,948,257.00 ", -   ," 618,152.00 ", -   ," 1,499,526.00 "
PACK,DIRECTO,ROSTRO,ANTI-PIGMENTO,Incluir,82B4&,PH Face,PH Face Care excl. Acne,PH Even Skin,EUCERIN A.PIG PACK SD+CD+CN+PS x 1                           ,EUCERIN A.PIG PACK (BEI) ,EUCERIN A.PIG PACK (BEI) ,BEIERSDORF        ,POPULAR                  ,65408,2841015,2986101,4370387,1041962,240948,520576,313867,209461,0,431576,173950,57487,34887,56804,68640,0,49969,0,0,0,0,0,0,0, -   ," 57,487.00 "," 210,300.00 "," 13,187,330.00 ", -   ," 231,437.00 ", -   ," 663,013.00 "
PACK,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,EUCER HYA PACK V.C SVC+D+PS x 1                              ,EUCER HYA PACK V.C (BEI) ,EUCER HYA PACK V.C (BEI) ,BEIERSDORF        ,POPULAR                  ,65409,3055733,2142286,5412255,2446396,1372102,1140888,1385553,1176461,712656,2460784,484825,121506,223588,19815,366410,11171,0,0,0,0,0,0,0,0, -   ," 121,506.00 "," 620,984.00 "," 21,911,445.00 ", -   ," 606,331.00 ", -   ," 3,067,115.00 "
PACK,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,EUCER HYA PACK V.C SVC+D+PS x 1                              ,EUCER HYA PACK V.C (BEI) ,EUCER HYA PACK V.C (BEI) ,BEIERSDORF        ,POPULAR                  ,65409,0,0,0,98645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 98,645.00 ", -   , -   , -   , -   
PACK,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,EUCERIN HY EL PACK S+CD+CN+A+PS x 1                          ,EUCERIN HY EL PACK (BEI) ,EUCERIN HY EL PACK (BEI) ,BEIERSDORF        ,POPULAR                  ,65410,2364312,2917644,3683778,300539,304150,173084,36856,164672,0,78356,0,0,0,0,30201,0,0,0,0,0,0,0,0,0, -   , -   ," 30,201.00 "," 10,023,391.00 ", -   , -   , -   ," 78,356.00 "
PACK,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82A4C,PH Face,PH Face Care excl. Acne,PH Moisture,EUCERIN HY FL PACK G30+D100+PS5 x 1                          ,EUCERIN HY FL PACK (BEI) ,EUCERIN HY FL PACK (BEI) ,BEIERSDORF        ,POPULAR                  ,65411,2167593,1593837,3696173,1073632,766538,699971,572009,558460,728280,1116573,99586,142397,38764,77940,19219,27928,23422,16067,5974,0,26711,0,0,0, -   ," 142,397.00 "," 236,025.00 "," 13,215,049.00 ", -   ," 241,983.00 ", -   ," 1,358,556.00 "
PACK,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,83A1D,PH Face,PH Acne,PH Acne Care,EUCERIN HY FL PACK GH30+PSATS50 x 1                          ,EUCERIN HY FL PACK (BEI) ,EUCERIN HY FL PACK (BEI) ,BEIERSDORF        ,POPULAR                  ,65412,1744616,902959,1336193,561057,600969,579889,301230,296381,323991,366197,43819,0,0,21466,0,0,7027,0,18669,0,0,0,0,0, -   , -   ," 47,162.00 "," 7,057,301.00 ", -   ," 43,819.00 ", -   ," 410,016.00 "
PACK,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,83A1D,PH Face,PH Acne,PH Acne Care,EUCERIN HY FL PACK GH30+PSATS50 x 1                          ,EUCERIN HY FL PACK (BEI) ,EUCERIN HY FL PACK (BEI) ,BEIERSDORF        ,POPULAR                  ,65412,0,0,0,0,0,0,0,0,0,21541,0,0,0,150267,42556,64224,21081,27752,56007,37020,0,0,37364,18111," 18,111.00 ", -   ," 454,382.00 "," 21,541.00 "," 55,475.00 ", -   ," 55,475.00 "," 21,541.00 "
PACK,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,EUCERIN HY FL PACK S+CD+CN+S+PS x 1                          ,EUCERIN HY FL PACK (BEI) ,EUCERIN HY FL PACK (BEI) ,BEIERSDORF        ,POPULAR                  ,65413,4049990,4485553,7373108,1151604,1005128,668275,250346,379404,171216,248841,67721,0,334714,0,0,0,0,0,0,0,0,0,0,0, -   , -   ," 334,714.00 "," 19,851,186.00 ", -   ," 67,721.00 ", -   ," 316,562.00 "
PACK,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,EUCERIN HY FL PACK S+CD+CNM+S+P x 1                          ,EUCERIN HY FL PACK (BEI) ,EUCERIN HY FL PACK (BEI) ,BEIERSDORF        ,POPULAR                  ,65414,928384,1572514,2577239,147320,300485,222354,88951,142197,9219,24744,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 6,013,407.00 ", -   , -   , -   ," 24,744.00 "
OJOS,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82D2A,PH Face,PH Face Care excl. Acne,PH Anti-Age,CELLSKINLAB CRE AGE EYES 15G x 1                             ,CELLSKINLAB (DB&)        ,CELLSKINLAB (DB&)        ,DISPOLAB          ,POPULAR                  ,65421,0,0,0,0,0,113894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 113,894.00 ", -   , -   , -   , -   
OJOS,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82D2A,PH Face,PH Face Care excl. Acne,PH Anti-Age,CELLSKINLAB CRE AGE EYES 15G x 1                             ,CELLSKINLAB (DB&)        ,CELLSKINLAB (DB&)        ,DISPOLAB          ,POPULAR                  ,65421,1365603,899563,2315508,1666645,1800586,1480614,1183090,1735174,1399965,890648,722304,600997,1324626,1319608,873034,1244103,1669266,1272031,1000784,1215521,865138,927625,489678,362215," 362,215.00 "," 600,997.00 "," 12,563,629.00 "," 16,060,697.00 "," 851,893.00 "," 1,323,301.00 "," 1,779,518.00 "," 2,213,949.00 "
CREMA,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,CELLSKINLAB CRE AGE FILL 50G x 1                             ,CELLSKINLAB (DB&)        ,CELLSKINLAB (DB&)        ,DISPOLAB          ,POPULAR                  ,65422,0,0,0,0,0,144784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 144,784.00 ", -   , -   , -   , -   
CREMA,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,CELLSKINLAB CRE AGE FILL 50G x 1                             ,CELLSKINLAB (DB&)        ,CELLSKINLAB (DB&)        ,DISPOLAB          ,POPULAR                  ,65422,1011717,725420,1410372,997060,818907,1303052,847803,1024978,637448,1235757,835155,354026,925218,523123,996653,703829,846329,1107312,748260,421162,731583,1099955,648505,196640," 196,640.00 "," 354,026.00 "," 8,948,569.00 "," 11,201,695.00 "," 845,145.00 "," 1,189,181.00 "," 1,945,100.00 "," 2,424,938.00 "
CREMA,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,CELLSKINLAB CRE AGE HYDR 50G x 1                             ,CELLSKINLAB (DB&)        ,CELLSKINLAB (DB&)        ,DISPOLAB          ,POPULAR                  ,65423,536939,179924,681488,440781,490297,473476,645690,490085,345066,507320,646768,317444,440612,376544,625968,251365,293601,392924,386882,481261,249301,1238463,877958,495480," 495,480.00 "," 317,444.00 "," 6,110,359.00 "," 5,755,278.00 "," 1,373,438.00 "," 964,212.00 "," 2,611,901.00 "," 1,471,532.00 "
CREMA,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,CELLSKINLAB CRE AGE HYDR 50G x 1                             ,CELLSKINLAB (DB&)        ,CELLSKINLAB (DB&)        ,DISPOLAB          ,POPULAR                  ,65423,0,0,0,0,0,129130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 129,130.00 ", -   , -   , -   , -   
CREMA,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,CELLSKINLAB CRE AGE STRU 50G x 1                             ,CELLSKINLAB (DB&)        ,CELLSKINLAB (DB&)        ,DISPOLAB          ,POPULAR                  ,65424,0,0,0,0,0,155548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 155,548.00 ", -   , -   , -   , -   
CREMA,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,CELLSKINLAB CRE AGE STRU 50G x 1                             ,CELLSKINLAB (DB&)        ,CELLSKINLAB (DB&)        ,DISPOLAB          ,POPULAR                  ,65424,1475952,711685,1024030,1321159,805426,1244379,1052321,1376601,669112,1530385,933419,940633,1218371,767516,1392012,1287562,865147,473248,1188705,834432,692941,1175084,282897,529065," 529,065.00 "," 940,633.00 "," 10,706,980.00 "," 13,085,102.00 "," 811,962.00 "," 1,874,052.00 "," 1,987,046.00 "," 3,404,437.00 "
SERUM,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,CELLSKINLAB SE HYDRA MAX 15ML x 1                            ,CELLSKINLAB (DB&)        ,CELLSKINLAB (DB&)        ,DISPOLAB          ,POPULAR                  ,65425,841377,878987,889050,1079438,1462465,576454,866789,909038,1197412,1270059,642668,402404,1063293,801727,856511,805768,871344,809138,967688,1070339,799849,1851970,603238,604198," 604,198.00 "," 402,404.00 "," 11,105,063.00 "," 11,016,141.00 "," 1,207,436.00 "," 1,045,072.00 "," 3,059,406.00 "," 2,315,131.00 "
SERUM,INDIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,CELLSKINLAB SE HYDRA MAX 15ML x 1                            ,CELLSKINLAB (DB&)        ,CELLSKINLAB (DB&)        ,DISPOLAB          ,POPULAR                  ,65425,0,0,0,0,0,67818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 67,818.00 ", -   , -   , -   , -   
