TIPO,CANAL,CATEGORIA,SUBCATEGORIA,Incluir,otc4_code,Category,SubCategory,Segment,PRESENTACION,PRODUCTO,BRAND,LABORATORIO,ETICO/POPULAR,FCC,MTH - 202103,MTH - 202104,MTH - 202105,MTH - 202106,MTH - 202107,MTH - 202108,MTH - 202109,MTH - 202110,MTH - 202111,MTH - 202112,MTH - 202201,MTH - 202202,MTH - 202203,MTH - 202204,MTH - 202205,MTH - 202206,MTH - 202207,MTH - 202208,MTH - 202209,MTH - 202210,MTH - 202211,MTH - 202212,MTH - 202301,MTH - 202302, MTH Actual , MTH Anterior , MAT Actual , MAT Anterior , YTD Actual , YTD Anterior , QTR Actual , QTR Anterior 
MAQUILLAJE,DIRECTO,SOLARES,ROSTRO,Incluir,83F2H,PH Sun,PH Sunscreens,NO,AVENE C CO C A F50 10G x 1                                   ,AVENE (P.F)              ,AVENE (P.F)              ,PIERRE FABRE      ,POPULAR                  ,69646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,197,483,399,721,802,527,510,453,340, 340.00 , -   ," 4,494.00 ", -   , 793.00 , -   ," 1,303.00 ",
MAQUILLAJE,INDIRECTO,SOLARES,ROSTRO,Incluir,83F2H,PH Sun,PH Sunscreens,NO,AVENE C CO C A F50 10G x 1                                   ,AVENE (P.F)              ,AVENE (P.F)              ,PIERRE FABRE      ,POPULAR                  ,69646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,8,1,6,9,1,0, -   , -   , 34.00 , -   , 1.00 , -   , 10.00 ,
CREMA,DIRECTO,ROSTRO,PIEL GRASA,Incluir,82B1B,PH Face,PH Face Care excl. Acne,PH Hypersensitive,DUCRAY CR KELUAL DS 40ML x 1                                 ,DUCRAY (P.F)             ,DUCRAY (P.F)             ,PIERRE FABRE      ,POPULAR                  ,69647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,190,279,259,257,208,209,163,164, 164.00 , -   ," 1,771.00 ", -   , 327.00 , -   , 536.00 ,
CREMA,INDIRECTO,ROSTRO,PIEL GRASA,Incluir,82B1B,PH Face,PH Face Care excl. Acne,PH Hypersensitive,DUCRAY CR KELUAL DS 40ML x 1                                 ,DUCRAY (P.F)             ,DUCRAY (P.F)             ,PIERRE FABRE      ,POPULAR                  ,69647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,8,5,4, 4.00 , -   , 25.00 , -   , 9.00 , -   , 17.00 ,
LIMPIEZA,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3Z,PH Face,PH Acne,PH Acne Cleansing,URIAGE HYSEAC GEL LIMPIAD. 500ML x 1                         ,URIAGE HYSEAC (URG)      ,URIAGE HYSEAC (URG)      ,URIAGE            ,POPULAR                  ,69653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,186,188,298,170,288,274,250,371,316, 316.00 , -   ," 2,454.00 ", -   , 687.00 , -   , 937.00 ,
PACK,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A4C,PH Face,PH Face Care excl. Acne,PH Moisture,AQUALIA THERM PACK CL+M+IS+A+CM x 1                          ,AQUALIA THERM PACK (VCY) ,AQUALIA THERM PACK (VCY) ,VICHY             ,POPULAR                  ,69654,189,75,155,51,28,39,14,11,3,31,0,2,0,1,1,1,0,0,0,0,0,0,0,0, -   , 2.00 , 3.00 , 598.00 , -   , 2.00 , -   ,
SERUM,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,LIFTACTIV SUPREME SERUM VIT C 20ML x 1                       ,LIFTACTIV SUPREME (VCY)  ,LIFTACTIV SUPREME (VCY)  ,VICHY             ,POPULAR                  ,69655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,4,0,4,8,5, 5.00 , -   , 28.00 , -   , 13.00 , -   , 17.00 ,
SERUM,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,LIFTACTIV SUPREME SERUM VIT C 20ML x 1                       ,LIFTACTIV SUPREME (VCY)  ,LIFTACTIV SUPREME (VCY)  ,VICHY             ,POPULAR                  ,69655,0,0,0,0,0,0,0,0,0,0,0,0,0,132,685,581,1047,2329,3384,4334,2492,2363,2083,2870," 2,870.00 ", -   ," 22,300.00 ", -   ," 4,953.00 ", -   ," 7,316.00 ",
CREMA,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,NEOVADIOL MENOPAUS CR PERI ME D 50ML x 1                     ,NEOVADIOL MENOPAUS (VCY) ,NEOVADIOL MENOPAUS (VCY) ,VICHY             ,POPULAR                  ,69656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,5,16,10,8,39,11, 11.00 , -   , 114.00 , -   , 50.00 , -   , 58.00 ,
CREMA,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,NEOVADIOL MENOPAUS CR PERI ME D 50ML x 1                     ,NEOVADIOL MENOPAUS (VCY) ,NEOVADIOL MENOPAUS (VCY) ,VICHY             ,POPULAR                  ,69656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,627,2578,1221,2128,3164,1212,1895,2627,1245," 1,245.00 ", -   ," 16,790.00 ", -   ," 3,872.00 ", -   ," 5,767.00 ",
CREMA,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5B,PH Face,PH Face Care excl. Acne,PH Anti-Age,NEOVADIOL MENOPAUS CR PERI ME N 50ML x 1                     ,NEOVADIOL MENOPAUS (VCY) ,NEOVADIOL MENOPAUS (VCY) ,VICHY             ,POPULAR                  ,69657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,558,2133,1016,1940,2735,1258,1777,2156,1114," 1,114.00 ", -   ," 14,766.00 ", -   ," 3,270.00 ", -   ," 5,047.00 ",
CREMA,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5B,PH Face,PH Face Care excl. Acne,PH Anti-Age,NEOVADIOL MENOPAUS CR PERI ME N 50ML x 1                     ,NEOVADIOL MENOPAUS (VCY) ,NEOVADIOL MENOPAUS (VCY) ,VICHY             ,POPULAR                  ,69657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,8,2,11,3,4,10,8, 8.00 , -   , 63.00 , -   , 18.00 , -   , 22.00 ,
CREMA,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,NEOVADIOL MENOPAUS CR POST ME D 50ML x 1                     ,NEOVADIOL MENOPAUS (VCY) ,NEOVADIOL MENOPAUS (VCY) ,VICHY             ,POPULAR                  ,69658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,1,25,7,0,4,4, 4.00 , -   , 61.00 , -   , 8.00 , -   , 8.00 ,
CREMA,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,NEOVADIOL MENOPAUS CR POST ME D 50ML x 1                     ,NEOVADIOL MENOPAUS (VCY) ,NEOVADIOL MENOPAUS (VCY) ,VICHY             ,POPULAR                  ,69658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,715,3061,1420,2712,4433,1711,1695,2902,1570," 1,570.00 ", -   ," 20,347.00 ", -   ," 4,472.00 ", -   ," 6,167.00 ",
SERUM,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,NEOVADIOL MENOPAUS SER PE-PO ME 30ML x 1                     ,NEOVADIOL MENOPAUS (VCY) ,NEOVADIOL MENOPAUS (VCY) ,VICHY             ,POPULAR                  ,69659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,365,1420,2716,5305,3242,2319,2183,1458,1199," 1,199.00 ", -   ," 20,208.00 ", -   ," 2,657.00 ", -   ," 4,840.00 ",
SERUM,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,NEOVADIOL MENOPAUS SER PE-PO ME 30ML x 1                     ,NEOVADIOL MENOPAUS (VCY) ,NEOVADIOL MENOPAUS (VCY) ,VICHY             ,POPULAR                  ,69659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,14,13,6,8,6,1, 1.00 , -   , 53.00 , -   , 7.00 , -   , 15.00 ,
SERUM,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A1Z,PH Face,PH Acne,PH Acne Care,NORMADERM SER PROB-BHA 30ML x 1                              ,NORMADERM (VCY)          ,NORMADERM (VCY)          ,VICHY             ,POPULAR                  ,69660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,272,1705,2180,2981,1211,1348,1074,886, 886.00 , -   ," 11,664.00 ", -   ," 1,960.00 ", -   ," 3,308.00 ",
SERUM,INDIRECTO,ROSTRO,PIEL GRASA,Incluir,83A1Z,PH Face,PH Acne,PH Acne Care,NORMADERM SER PROB-BHA 30ML x 1                              ,NORMADERM (VCY)          ,NORMADERM (VCY)          ,VICHY             ,POPULAR                  ,69660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,2,2,16,9, 9.00 , -   , 43.00 , -   , 25.00 , -   , 27.00 ,
LOCIÓN,DIRECTO,ROSTRO,PIEL GRASA,Incluir,82J1A,PH Face,PH Face Care excl. Acne,PH FC Others,URIAGE HYSEAC E EM MA+M TH x 1                               ,URIAGE HYSEAC (URG)      ,URIAGE HYSEAC (URG)      ,URIAGE            ,POPULAR                  ,69777,0,0,0,0,0,0,0,0,0,0,0,0,0,5,75,29,14,11,8,17,6,25,1,0, -   , -   , 191.00 , -   , 1.00 , -   , 26.00 ,
OJOS,DIRECTO,ROSTRO,ANTI-PIGMENTO,Incluir,82D2A,PH Face,PH Face Care excl. Acne,PH Anti-Age,NEOTONE EYES R-ON CC ACL 15ML x 1                            ,NEOTONE EYES (DB&)       ,NEOTONE EYES (DB&)       ,DISPOLAB          ,POPULAR                  ,69866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , -   , -   , -   , -   ,
OJOS,INDIRECTO,ROSTRO,ANTI-PIGMENTO,Incluir,82D2A,PH Face,PH Face Care excl. Acne,PH Anti-Age,NEOTONE EYES R-ON CC ACL 15ML x 1                            ,NEOTONE EYES (DB&)       ,NEOTONE EYES (DB&)       ,DISPOLAB          ,POPULAR                  ,69866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0, -   , -   , 4.00 , -   , 1.00 , -   , 1.00 ,
LIMPIEZA,INDIRECTO,CUERPO,SENSITIVE/DRY,Incluir,85A2B,PH Body Cleansing,PH Soap,PH Soap,LIPIKAR SYNDET AP+ 200ML x 1                                 ,LIPIKAR (LRP)            ,LIPIKAR (LRP)            ,LA ROCHE POSAY    ,POPULAR                  ,69881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0, -   , -   , 3.00 , -   , 1.00 , -   , 3.00 ,
LIMPIEZA,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,85A2B,PH Body Cleansing,PH Soap,PH Soap,LIPIKAR SYNDET AP+ 200ML x 1                                 ,LIPIKAR (LRP)            ,LIPIKAR (LRP)            ,LA ROCHE POSAY    ,POPULAR                  ,69881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,298,199,199,166,214,326,860,382, 382.00 , -   ," 2,652.00 ", -   ," 1,242.00 ", -   ," 1,568.00 ",
CREMA,DIRECTO,ROSTRO,ANTI-PIGMENTO,Incluir,82B4&,PH Face,PH Face Care excl. Acne,PH Even Skin,EUCERIN ANTI-PIGM. CR DI TM F30 50ML x 1                     ,EUCERIN ANTI-PIGM. (BEI) ,EUCERIN ANTI-PIGM. (BEI) ,BEIERSDORF        ,POPULAR                  ,70153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,384,753,688,429,331,268,279, 279.00 , -   ," 3,142.00 ", -   , 547.00 , -   , 878.00 ,
CREMA,INDIRECTO,ROSTRO,ANTI-PIGMENTO,Incluir,82B4&,PH Face,PH Face Care excl. Acne,PH Even Skin,EUCERIN ANTI-PIGM. CR DI TM F30 50ML x 1                     ,EUCERIN ANTI-PIGM. (BEI) ,EUCERIN ANTI-PIGM. (BEI) ,BEIERSDORF        ,POPULAR                  ,70153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,21,5,25,11, 11.00 , -   , 88.00 , -   , 36.00 , -   , 41.00 ,
SERUM,INDIRECTO,ROSTRO,ANTI-PIGMENTO,Incluir,82B4&,PH Face,PH Face Care excl. Acne,PH Even Skin,EUCERIN ANTI-PIGM. SER ULT LIGH 30ML x 1                     ,EUCERIN ANTI-PIGM. (BEI) ,EUCERIN ANTI-PIGM. (BEI) ,BEIERSDORF        ,POPULAR                  ,70154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,7,30,46,17, 17.00 , -   , 135.00 , -   , 63.00 , -   , 93.00 ,
SERUM,DIRECTO,ROSTRO,ANTI-PIGMENTO,Incluir,82B4&,PH Face,PH Face Care excl. Acne,PH Even Skin,EUCERIN ANTI-PIGM. SER ULT LIGH 30ML x 1                     ,EUCERIN ANTI-PIGM. (BEI) ,EUCERIN ANTI-PIGM. (BEI) ,BEIERSDORF        ,POPULAR                  ,70154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,447,1793,1886,1603,1320,1204,952, 952.00 , -   ," 9,216.00 ", -   ," 2,156.00 ", -   ," 3,476.00 ",
AA,INDIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,EUCERIN SUN CR CC TC 50+ 50ML x 1                            ,EUCERIN SUN (BEI)        ,EUCERIN SUN (BEI)        ,BEIERSDORF        ,POPULAR                  ,70155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,61,7,85,264,90,2, 2.00 , -   , 516.00 , -   , 92.00 , -   , 356.00 ,
AA,DIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,EUCERIN SUN CR CC TC 50+ 50ML x 1                            ,EUCERIN SUN (BEI)        ,EUCERIN SUN (BEI)        ,BEIERSDORF        ,POPULAR                  ,70155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,513,1088,2765,1875,2268,1812,670, 670.00 , -   ," 11,007.00 ", -   ," 2,482.00 ", -   ," 4,750.00 ",
PIGMENT,INDIRECTO,SOLARES,ROSTRO,Incluir,83F2L,PH Sun,PH Sunscreens,NO,EUCERIN SUN GC PC TC F50 50ML x 1                            ,EUCERIN SUN (BEI)        ,EUCERIN SUN (BEI)        ,BEIERSDORF        ,POPULAR                  ,70156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,413,89,247,341,217,23, 23.00 , -   ," 1,461.00 ", -   , 240.00 , -   , 581.00 ,
PIGMENT,DIRECTO,SOLARES,ROSTRO,Incluir,83F2L,PH Sun,PH Sunscreens,NO,EUCERIN SUN GC PC TC F50 50ML x 1                            ,EUCERIN SUN (BEI)        ,EUCERIN SUN (BEI)        ,BEIERSDORF        ,POPULAR                  ,70156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,744,3799,7247,4526,4810,1910,1407," 1,407.00 ", -   ," 24,460.00 ", -   ," 3,317.00 ", -   ," 8,127.00 ",
PIGMENT,DIRECTO,SOLARES,ROSTRO,Incluir,83F2L,PH Sun,PH Sunscreens,NO,EUCERIN SUN GC PC TM F50 50ML x 1                            ,EUCERIN SUN (BEI)        ,EUCERIN SUN (BEI)        ,BEIERSDORF        ,POPULAR                  ,70157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,759,3845,6839,3968,2939,1867,1522," 1,522.00 ", -   ," 21,756.00 ", -   ," 3,389.00 ", -   ," 6,328.00 ",
PIGMENT,INDIRECTO,SOLARES,ROSTRO,Incluir,83F2L,PH Sun,PH Sunscreens,NO,EUCERIN SUN GC PC TM F50 50ML x 1                            ,EUCERIN SUN (BEI)        ,EUCERIN SUN (BEI)        ,BEIERSDORF        ,POPULAR                  ,70157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,333,37,86,53,107,125, 125.00 , -   , 786.00 , -   , 232.00 , -   , 285.00 ,
GEL-CREMA,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,83B1A,PH Body,PH Body Care,NO,CETAPHIL CALMANTE GEL CREMA 453G x 1                         ,CETAPHIL CALMANTE (GLD)  ,CETAPHIL CALMANTE (GLD)  ,GALDERMA          ,POPULAR                  ,70179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,68,65,85,89,201,80, 80.00 , -   , 610.00 , -   , 281.00 , -   , 370.00 ,
GEL-CREMA,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,83B1A,PH Body,PH Body Care,NO,CETAPHIL CALMANTE GEL CREMA 226G x 1                         ,CETAPHIL CALMANTE (GLD)  ,CETAPHIL CALMANTE (GLD)  ,GALDERMA          ,POPULAR                  ,70180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,51,55,115,165,112, 112.00 , -   , 548.00 , -   , 277.00 , -   , 392.00 ,
GEL-CREMA,INDIRECTO,CUERPO,SENSITIVE/DRY,Incluir,83B1A,PH Body,PH Body Care,NO,CETAPHIL CALMANTE GEL CREMA 226G x 1                         ,CETAPHIL CALMANTE (GLD)  ,CETAPHIL CALMANTE (GLD)  ,GALDERMA          ,POPULAR                  ,70180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2, 2.00 , -   , 2.00 , -   , 2.00 , -   , 2.00 ,
CREMA,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A6&,PH Face,PH Face Care excl. Acne,PH Moisture,CETAPHIL OPT HYD CR HI FA NOC 48G x 1                        ,CETAPHIL OPT HYD (GLD)   ,CETAPHIL OPT HYD (GLD)   ,GALDERMA          ,POPULAR                  ,70181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,52,78,62,113,51,50, 50.00 , -   , 447.00 , -   , 101.00 , -   , 214.00 ,
CREMA,INDIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A6&,PH Face,PH Face Care excl. Acne,PH Moisture,CETAPHIL OPT HYD CR HI FA NOC 48G x 1                        ,CETAPHIL OPT HYD (GLD)   ,CETAPHIL OPT HYD (GLD)   ,GALDERMA          ,POPULAR                  ,70181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0, -   , -   , 6.00 , -   , 4.00 , -   , 4.00 ,
SIN TIPO,DIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,FOTOPROTECTOR ISDI FU W C/B F50 50ML x 1                     ,FOTOPROTECTOR ISDI (ISD) ,FOTOPROTECTOR ISDI (ISD) ,ISDIN             ,POPULAR                  ,70187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,891,1355,2067,1683,1926,1096," 1,096.00 ", -   ," 9,474.00 ", -   ," 3,022.00 ", -   ," 4,705.00 ",
SIN TIPO,INDIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,FOTOPROTECTOR ISDI FU W C/B F50 50ML x 1                     ,FOTOPROTECTOR ISDI (ISD) ,FOTOPROTECTOR ISDI (ISD) ,ISDIN             ,POPULAR                  ,70187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,229,208,730,163,47,15, 15.00 , -   ," 1,478.00 ", -   , 62.00 , -   , 225.00 ,
COLOR,DIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,FOTOPROTECTOR ISDI FU W C/L F50 50ML x 1                     ,FOTOPROTECTOR ISDI (ISD) ,FOTOPROTECTOR ISDI (ISD) ,ISDIN             ,POPULAR                  ,70188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2064,5140,6416,9486,6761,5257,4022," 4,022.00 ", -   ," 39,146.00 ", -   ," 9,279.00 ", -   ," 16,040.00 ",
COLOR,INDIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,FOTOPROTECTOR ISDI FU W C/L F50 50ML x 1                     ,FOTOPROTECTOR ISDI (ISD) ,FOTOPROTECTOR ISDI (ISD) ,ISDIN             ,POPULAR                  ,70188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,252,212,269,167,96,98, 98.00 , -   ," 1,112.00 ", -   , 194.00 , -   , 361.00 ,
CREMA,DIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,URIAGE BARIESUN CR HI PS F50 50ML x 1                        ,URIAGE BARIESUN (URG)    ,URIAGE BARIESUN (URG)    ,URIAGE            ,POPULAR                  ,70199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,169,96,110,56,119, 119.00 , -   , 581.00 , -   , 175.00 , -   , 285.00 ,
FLUIDO,DIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,URIAGE BARIESUN FL UL PS F50 30ML x 1                        ,URIAGE BARIESUN (URG)    ,URIAGE BARIESUN (URG)    ,URIAGE            ,POPULAR                  ,70200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,82,287,188,241,96,67, 67.00 , -   , 999.00 , -   , 163.00 , -   , 404.00 ,
PACK,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82D2A,PH Face,PH Face Care excl. Acne,PH Anti-Age,FOTOPRO ISDI PACK K-OX+A FLA-C x 1                           ,FOTOPRO ISDI  PACK (ISD) ,FOTOPRO ISDI  PACK (ISD) ,ISDIN             ,POPULAR                  ,70909,0,0,0,0,0,0,0,0,21,285,77,30,26,27,65,24,11,10,12,3,2,3,1,0, -   , 30.00 , 184.00 , 413.00 , 1.00 , 107.00 , 4.00 ,
PACK,DIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,FOTOPRO ISDI PACK F W F50+A HB x 1                           ,FOTOPRO ISDI  PACK (ISD) ,FOTOPRO ISDI  PACK (ISD) ,ISDIN             ,POPULAR                  ,70910,0,0,0,0,0,0,0,0,0,0,0,0,0,38,121,43,28,14,13,6,9,1,1,1, 1.00 , -   , 275.00 , -   , 2.00 , -   , 3.00 ,
PACK,DIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,FOTOULTRA ISDIN AG REP+K-OK x 1                              ,FOTOULTRA ISDIN (ISD)    ,FOTOULTRA ISDIN (ISD)    ,ISDIN             ,POPULAR                  ,70912,0,0,0,0,0,0,0,0,0,2,8,15,133,24,37,22,225,89,64,102,36,67,27,13, 13.00 , 15.00 , 839.00 , 25.00 , 40.00 , 23.00 , 107.00 ,
PACK,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82A6&,PH Face,PH Face Care excl. Acne,PH Moisture,ISDINCEUTICS PACK AGE RE N+B+P 50ML x 1                      ,ISDINCEUTICS PACK (ISD)  ,ISDINCEUTICS PACK (ISD)  ,ISDIN             ,POPULAR                  ,70913,20,14,25,18,10,9,4,2,3,13,2,6,1,5,2,0,1,1,0,0,0,0,1,0, -   , 6.00 , 11.00 , 126.00 , 1.00 , 8.00 , 1.00 ,
PACK,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82A6&,PH Face,PH Face Care excl. Acne,PH Moisture,ISDINCEUTICS PACK AGE RE N+B+P 50ML x 1                      ,ISDINCEUTICS PACK (ISD)  ,ISDINCEUTICS PACK (ISD)  ,ISDIN             ,POPULAR                  ,70913,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0, -   , -   , 4.00 , -   , -   , -   , -   ,
PACK,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82J1A,PH Face,PH Face Care excl. Acne,PH FC Others,ISDINCEUTICS PACK KOX+AF+MA+AR x 1                           ,ISDINCEUTICS PACK (ISD)  ,ISDINCEUTICS PACK (ISD)  ,ISDIN             ,POPULAR                  ,70914,0,0,0,0,0,0,0,0,120,376,46,31,22,19,21,2,4,6,3,1,7,7,2,0, -   , 31.00 , 94.00 , 573.00 , 2.00 , 77.00 , 9.00 ,
COLOR,INDIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,AVENE FL C/C F50+ 50ML x 1                                   ,AVENE (P.F)              ,AVENE (P.F)              ,PIERRE FABRE      ,POPULAR                  ,70920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,40,30,58,17,13, 13.00 , -   , 233.00 , -   , 30.00 , -   , 88.00 ,
COLOR,DIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,AVENE FL C/C F50+ 50ML x 1                                   ,AVENE (P.F)              ,AVENE (P.F)              ,PIERRE FABRE      ,POPULAR                  ,70920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1440,2537,2758,2844,1241,809, 809.00 , -   ," 11,638.00 ", -   ," 2,050.00 ", -   ," 4,894.00 ",
CREMA,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,AVENE RETRINAL CR INTEN 0.1 30ML x 1                         ,AVENE RETRINAL (P.F)     ,AVENE RETRINAL (P.F)     ,PIERRE FABRE      ,POPULAR                  ,70921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,370,442,321,251, 251.00 , -   ," 1,503.00 ", -   , 572.00 , -   ," 1,014.00 ",
CREMA,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,AVENE RETRINAL CR INTEN 0.1 30ML x 1                         ,AVENE RETRINAL (P.F)     ,AVENE RETRINAL (P.F)     ,PIERRE FABRE      ,POPULAR                  ,70921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4, 4.00 , -   , 9.00 , -   , 9.00 , -   , 9.00 ,
CREMA,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82D2A,PH Face,PH Face Care excl. Acne,PH Anti-Age,AVENE RETRINAL CR CON OJO 15ML x 1                           ,AVENE RETRINAL (P.F)     ,AVENE RETRINAL (P.F)     ,PIERRE FABRE      ,POPULAR                  ,70922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4, 4.00 , -   , 4.00 , -   , 4.00 , -   , 4.00 ,
CREMA,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82D2A,PH Face,PH Face Care excl. Acne,PH Anti-Age,AVENE RETRINAL CR CON OJO 15ML x 1                           ,AVENE RETRINAL (P.F)     ,AVENE RETRINAL (P.F)     ,PIERRE FABRE      ,POPULAR                  ,70922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,210,277,229,145, 145.00 , -   , 934.00 , -   , 374.00 , -   , 651.00 ,
