CATEGORIA,SUBCATEGORIA,PRESENTACION,PRODUCTO,BRAND,LABORATORIO,ETICO/POPULAR,MTH - 202103,MTH - 202104,MTH - 202105,MTH - 202106,MTH - 202107,MTH - 202108,MTH - 202109,MTH - 202110,MTH - 202111,MTH - 202112,MTH - 202201,MTH - 202202,MTH - 202203,MTH - 202204,MTH - 202205,MTH - 202206,MTH - 202207,MTH - 202208,MTH - 202209,MTH - 202210,MTH - 202211,MTH - 202212,MTH - 202301,MTH - 202302,MAT 22,MAT 23,P3M 22,P3M 23,YTD 22,YTD 23
FACE TOTAL,FACE CUIDADO ESPECIFICO,URIAGE GOMMANTE GEL FACIAL   50ML X 1,URIAGE GOMMANTE (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,643820,646095,713526,1099512,780213,517090,218400,374130,355140,151932,216504,146232,341847,391224,189915,75966,150480,90000,270000,135000,434247,1894500,1613237,2286928,5862594,7873344,514668,5794665,362736,3900165
FACE TOTAL,FACE TOTAL-ANTIPIGMENT,DD CREAM CREMA FPS30+   50ML X 1,DD CREAM (DMR),DERMCLAR,DERMCLAR,POPULAR,,,,,,,,,,,,,,,,,,,,,,,83950,1391212,0,1475162,0,1475162,0,1475162
SUN,SUN BODY,EUCERIN SUN L.EX.LI.F50   150ML X 1,EUCERIN SUN (BEI),EUCERIN,BEIERSDORF,POPULAR,38178945,28384809,32980800,41291415,61544610,50675522,52297236,46841817,39981900,41526560,37706238,40384656,49020946,51957543,45470373,52006344,59848262,47452170,60442525,51016300,55378368,86568426,65612025,61549249,511794508,686322531,119617454,213729700,78090894,127161274
SUN,SUN BODY,FOTOPROT ISDIN SP F AI F50+   200ML X 1,FOTOPROT ISDIN (ISD),ISDIN,ISDIN,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN BODY,SOL-OR EMUL FPS41 EMUL.FPS41   120ML X 1,SOL-OR EMUL FPS41 (QFA),QUIFARMA,QUIFARMA,POPULAR,16649759,14387032,15740011,16736544,21295654,19275837,19668352,20017613,21585393,22961595,18655560,21287196,26584350,23057070,17479734,10112598,13250670,11739648,9465800,7231634,9969300,12068790,5638050,2484210,228260546,149081854,62904351,20191050,39942756,8122260
SUN,SUN BODY,UMBRELLA EM SP AC F50   170G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,,90588,6994258,21400904,50731239,43047423,42856968,58063460,48897934,61507860,56604213,46614539,46853830,47229120,70224797,87242342,71891150,74099506,71868496,65369600,51397479,91185875,57495440,54824090,436809386,789681725,164726612,203505405,103218752,112319530
SUN,SUN FACE,ANTHELIOS ANT-IMPE GEL PROT.F50   50ML X 1,ANTHELIOS ANT-IMPE (LRP),LRP,LA ROCHE POSAY,POPULAR,34956110,21497868,29798046,33401504,58461552,41993050,48216535,31845494,42171424,33252480,44603104,66522708,52286136,37345032,22431670,13099750,8692800,6952624,6198924,2622984,2498080,3579380,1767350,815700,486719875,158290430,144378292,6162430,111125812,2583050
SUN,SUN FACE,ANTHELIOS UNIFIANT MOUSSE SPF50   40ML X 1,ANTHELIOS UNIFIANT (LRP),LRP,LA ROCHE POSAY,POPULAR,181658,,,83643,,,,,,,,,,,,,,,,,,,,,265301,0,0,0,0,0
SUN,SUN FACE,ANTHELIOS XL FPS50 CREMA CONFOR   50ML X 1,ANTHELIOS XL FPS50 (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE,ANTHELIOS XL FPS50 GEL TO/SE+GE    X 1,ANTHELIOS XL FPS50 (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE,AVENE SOLAR 50 EM.TOQ.SECO   50ML X 1,AVENE SOLAR 50 (PC6),AVENE,PERCOS,POPULAR,4377900,3261808,2480810,4450865,4644640,4232028,3158148,1907091,2782033,2291850,509642,521353,1266174,690093,477894,282057,191806,491880,6312460,6858412,3611322,9232020,5542884,4978038,34618168,39935040,3322845,19752942,1030995,10520922
SUN,SUN FACE,AVENE SOLAR 50 EMU+L.MIC100   50ML X 1,AVENE SOLAR 50 (PC6),AVENE,PERCOS,POPULAR,,70800,70800,,141600,94454,,,,,,,,,,,,,,,,,,,377654,0,0,0,0,0
SUN,SUN FACE,DERMAVIVE GEL PR S S50   70G X 1,DERMAVIVE (C-G),DERMAVIVE,COASPHARMA,POPULAR,8339479,7153289,8001280,8583316,11352497,8496770,9950995,10087274,8099676,18298536,21367900,14636229,10999612,10691580,7343826,6940965,7203625,9491094,15263080,23498483,20213248,24930332,20536110,16497601,134367241,173609556,54302665,61964043,36004129,37033711
SUN,SUN FACE,PHOTODERM MAX F100 FLUIDO.BLOQU   40ML X 1,PHOTODERM MAX F100 (BDM),BIODERMA,BIODERMA,POPULAR,33365421,17954496,35361018,38818816,37805535,31036330,38267175,57199716,43197312,66726495,59942862,50929980,60170685,49587860,29650036,12480822,7840822,3188048,1569457,1406818,1897707,2146975,1318072,1501410,510605156,172758712,177599337,4966457,110872842,2819482
SUN,SUN FACE,SUNAID GEL PROT SOL   40G X 1,SUNAID (N7D),NOVADERMA,NOVADERMA,POPULAR,7489920,4994514,7231334,6263548,8688498,10706740,9018540,12678717,9781101,12524106,9931896,8899020,13763925,14170772,10871976,19629654,16888804,15294816,18225970,14375475,18095285,18097984,13622136,19800495,108207934,192837292,31355022,51520615,18830916,33422631
SUN,SUN FACE,SUNCARE CR ANTIO F30   30ML X 1,SUNCARE (A4N),AULEN PHARMA,AULEN PHARMA,POPULAR,26190,,21287,,106190,23085,,,,41167,,,34992,,36453,,,123501,,,,,,,217919,194946,41167,0,0,0
SUN,SUN FACE,UMBRELLA CR ACLER F45   50G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE,UMBRELLA CR F50+O K15   75G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,4045654,4949376,2953795,6433940,7986719,7695152,13033625,12389292,8603020,12312828,6004900,7033308,8122170,4665312,5969268,6811984,4174344,3288800,4537403,4613754,3329532,5149265,2720704,2297790,93441609,55680326,25351036,10167759,13038208,5018494
SUN,SUN FACE,UMBRELLA E P F50+OK15   135G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,13822200,10215996,8011740,17603125,20352506,20625616,23825616,28186754,19320813,36844430,25593000,16742144,30390480,12402299,6352593,11147813,11188296,5721366,7774571,9284878,3675570,7490288,1026080,993000,241143940,107447234,79179574,9509368,42335144,2019080
SUN,SUN FACE POLVO,UMBRELLA BA.C.BR.50/5   11G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,127185,,,,,59328,,,,,,,197949,,64374,,,,64374,,,,,,186513,326697,0,0,0,0
SUN,SUN FACE POLVO,UMBRELLA BA.C.TE.50/6   11G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE TINTED,ANTHELIOS SHAKA CR CO SPF50+   50ML X 1,ANTHELIOS SHAKA (LRP),LRP,LA ROCHE POSAY,POPULAR,27504640,19102437,13490163,40362719,50884848,46203740,43529580,62744112,58333800,70928299,67930810,77902356,72893385,87805498,75827570,30137400,24518340,14116830,11821370,7731967,5891380,8197497,4771448,5657132,578917504,349369817,216761465,18626077,145833166,10428580
SUN,SUN FACE TINTED,AVENE SOLAR 50 EM.TO.SE.COL   50ML X 1,AVENE SOLAR 50 (PC6),AVENE,PERCOS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CARE - CRACKED SKIN,CICAPLAST GEL .   40ML X 1,CICAPLAST (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CARE - CRACKED SKIN,URIAGE BARIEDERM CREMA MANOS   50ML X 1,URIAGE BARIEDERM (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,,,,,35000,36997,36997,36997,,,,38500,77000,,,,85800,,43600,87400,,300300,145991,632600,36997,387700,0,300300
BODY,BODY CARE - PIEL SECA TRATAMIENTO,ADERMA CR.MANOS   50ML X 1,ADERMA (PC6),PERCOS,PERCOS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CARE - PIEL SECA TRATAMIENTO,AQUATOP CR+NUTR 30G   250G X 1,AQUATOP (MLB),AQUATOP,MEGALABS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CARE - PIEL SECA TRATAMIENTO,URIAGE CR AG TER.LI   40ML X 1,URIAGE (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,4502904,5120720,5497310,8381280,7203428,5655700,6592260,3186288,2983764,2508418,1478295,2942920,4654300,7474291,4706824,3585185,11790416,8752688,9973530,14525680,12793038,13934424,14566132,15373632,56053287,122130140,6929633,43874188,4421215,29939764
BODY,BODY CARE - PIEL SECA UREA,UREADIN ULTRA 20 CR ANTIARRUG   100ML X 1,UREADIN ULTRA 20 (ISD),ISDIN,ISDIN,POPULAR,7506786,5313692,5639094,7674550,11751466,8952471,12359532,8349855,8449309,7820046,7380606,8326430,9534280,7848120,7988881,10104076,12738588,14160048,11805008,10598786,11746538,10817304,11724510,12151990,99523837,131218129,23527082,34693804,15707036,23876500
BODY,BODY CARE - PIEL SENSIBLE TRATAMIENTO,CETAPHIL LOC.HUMECTAN   473ML X 1,CETAPHIL (GLD),GALDERMA,GALDERMA,POPULAR,238988728,239845758,259690329,210735798,252174382,221950591,255669120,287230086,219127608,289786920,277740744,247292364,589133300,558672970,278243230,331664460,303036615,245714223,605623044,203692888,234222900,276991400,257852340,319855974,3000232428,4204703344,814820028,854699714,525033108,577708314
BODY,BODY CARE - PIEL SENSIBLE TRATAMIENTO,HIDRALOE CR.CONT.OJOS   15ML X 1,HIDRALOE (S.D),SESDERMA,SESDERMA,POPULAR,2419826,978236,1949158,1872180,2180256,1589277,1944560,1401088,871635,3649900,1313564,2012580,1909368,1673022,1184937,2116422,1532206,1306475,2179632,933240,1641792,1065636,3021635,1918354,22182260,20482719,6976044,6005625,3326144,4939989
BODY,BODY CLEANSING - PIEL ATOPICA LIMPIEZA,FISIOGEL A.I. CREMA   30G X 1,FISIOGEL A.I. (MLB),GLAXOSMITHKLINE,MEGALABS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,AVENE BARRA LIMPIA BARRA COLD   100G X 1,AVENE BARRA LIMPIA (PC6),AVENE,PERCOS,POPULAR,79125,171255,464688,237366,290114,26375,52750,263740,79125,131870,143166,119305,119305,131695,238610,143166,167027,787413,,,,,,,2058879,1587216,394341,0,262471,0
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,EFAL LIMPIAD LIQD   60G X 1,EFAL (SIE),SIEGFRIED,SIEGFRIED,POPULAR,371055,389700,494076,682587,756480,972572,1279555,924600,729068,1297208,998928,918270,1139970,855800,788480,776064,323280,329310,187000,96330,52563,57378,94445,37778,9814099,4738398,3214406,189601,1917198,132223
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,LACTIBON PH BARRA SYNDET   120G X 1,LACTIBON PH (MLB),ROEMMERS,MEGALABS,POPULAR,8219640,8271356,8303008,7444607,8844794,7772670,9333387,8711599,7774928,7343280,8173668,7034220,7881042,6680703,9541504,8544958,10062724,8369059,9124353,9198972,7808061,8053240,6788358,6786564,97227157,98839538,22551168,21628162,15207888,13574922
FACE TOTAL,ACNE CARE,AVENE CLEANANCE CRE COMEDOME   30ML X 1,AVENE CLEANANCE (PC6),AVENE,PERCOS,POPULAR,10283880,17433422,7455726,10653522,22174292,15701081,21277080,21881720,20235533,22169376,23582819,26504128,31246481,35407872,33343290,39487300,46225428,74766350,52296230,47950487,47785260,52451331,43922086,51650464,219352579,556532579,72256323,148023881,50086947,95572550
FACE TOTAL,ACNE CARE,AZELAC RU SERUM LIP.FA   30ML X 1,AZELAC RU (S.D),SESDERMA,SESDERMA,POPULAR,31495392,19269156,23230098,19328960,29909460,23626395,37462432,40388592,31308128,37617977,44243490,43035720,53953522,42985416,47551374,61658733,55886575,62936235,60533324,60910372,51310157,58477782,45367866,47679336,380915800,649250692,124897187,151524984,87279210,93047202
FACE TOTAL,ACNE CLEANSING,AVENE CLEANANCE GEL.   400ML X 1,AVENE CLEANANCE (PC6),AVENE,PERCOS,POPULAR,13449567,12564720,13457784,11147024,16915850,19579239,18290976,24526300,17515602,22953920,18447180,18963342,18156600,26095534,23215808,23774048,26460480,21163450,24094512,37411089,35982035,43713860,39189478,52327506,207811504,371584400,60364442,135230844,37410522,91516984
FACE TOTAL,ACNE CLEANSING,NORMADERM NETTOYAN GEL   200ML X 1,NORMADERM NETTOYAN (VCY),VICHY,VICHY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,ACNE CLEANSING,SEBIUM GEL MOUSSANT   500ML X 1,SEBIUM (BDM),BIODERMA,BIODERMA,POPULAR,23265450,15845522,16060555,32616447,29225028,16333800,23379148,34418042,27382528,23621256,28075920,25943814,27187454,28986930,35768265,47073474,49868280,40717720,54449722,53439680,63967554,93636180,80720991,77968734,296167510,653784984,77640990,252325905,54019734,158689725
FACE TOTAL,FACE CARE - AGUAS TERMALES,AVENE AGUA TERMAL AEROSOL   150ML X 1,AVENE AGUA TERMAL (PC6),AVENE,PERCOS,POPULAR,35491392,31078734,31233840,29271012,45259876,37213856,49664558,53431520,35201699,50621857,46729984,45285903,49526775,53482777,54415725,47474432,49660269,66821584,50472399,64514498,68337204,75837867,68578458,91703649,490484231,740825637,142637744,236119974,92015887,160282107
FACE TOTAL,FACE CARE - AGUAS TERMALES,AVENE AGUA TERMAL AEROSOL   300ML X 1,AVENE AGUA TERMAL (PC6),AVENE,PERCOS,POPULAR,64958700,42723606,54932264,49439970,65403264,54042368,58296602,77525780,116603448,76177552,62943155,62758095,74690535,72240072,92424223,186376272,168913880,82081557,198182040,79334400,88145920,270046001,98147896,120354646,785804804,1530937442,201878802,488548543,125701250,218502542
FACE TOTAL,FACE CARE - AGUAS TERMALES,EAU THERMALE AVENE ESP FAC/LIM   50ML X 1,EAU THERMALE AVENE (PC6),AVENE,PERCOS,POPULAR,,,,,,23261,,,,,,,,,,,,,,,,,29541,,23261,29541,0,29541,0,29541
FACE TOTAL,FACE CARE - AGUAS TERMALES,URIAGE AGUA TERMAL SPRAY   50ML X 1,URIAGE AGUA TERMAL (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,52988,1717344,377244,761913,523056,426860,441336,960780,970950,841239,1026968,549972,933604,1278186,933597,1004896,1116919,673900,1349480,843642,667737,592420,463414,1344630,8650650,11202425,2418179,2400464,1576940,1808044
FACE TOTAL,FACE CARE - ANTIEDAD,AVENE A-OXITIVE S15ML+AUMF50    X 1,AVENE A-OXITIVE (PC6),AVENE,PERCOS,POPULAR,,,,,,,,,,5202101,3541856,2550585,2933084,2558635,1793936,1440751,1440751,431664,224242,964230,224242,336363,526965,325149,11294542,13200012,11294542,1188477,6092441,852114
FACE TOTAL,FACE CARE - ANTIEDAD,AVENE DERMABSOLU CR.CONT.OJOS   15ML X 1,AVENE DERMABSOLU (PC6),AVENE,PERCOS,POPULAR,15017160,7730856,10877328,8981335,13150269,9922463,18656939,27940512,17147298,26942155,15969960,19221905,28553326,23994542,30444272,38861460,30495200,22804608,33502248,28033488,33411200,38452736,25525024,35019072,191558180,369097176,62134020,98996832,35191865,60544096
FACE TOTAL,FACE CARE - ANTIEDAD,AVENE PHYSIOLIFT BALS.NOCH   30ML X 1,AVENE PHYSIOLIFT (PC6),AVENE,PERCOS,POPULAR,19869102,15238125,18060162,19997770,18295440,15247134,23130142,22845504,20900788,24260832,13361180,18075403,19204550,27200838,26535180,27419432,24805278,22915118,32551853,20038744,25829256,40615798,22357953,30285300,229281582,319759300,55697415,93259051,31436583,52643253
FACE TOTAL,FACE CARE - ANTIEDAD,C-VIT FLUIDO RADIA   50ML X 1,C-VIT (S.D),SESDERMA,SESDERMA,POPULAR,16838295,12287528,17617694,19069941,27919424,26485510,26366522,33722073,19530949,24543806,22863610,19332600,32198904,33256384,35273771,37867176,35183116,40544442,44421960,95009360,56054055,55725138,48521383,43667700,266577952,557723389,66740016,147914221,42196210,92189083
FACE TOTAL,FACE CARE - ANTIEDAD,ENDOCARE GEL CELL C/O   15ML X 1,ENDOCARE (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,FLAVO-C  ISDIN SE ULTRA A/O   2ML X 10,FLAVO-C  ISDIN (ISD),ISDIN,ISDIN,POPULAR,,614040,307020,562870,1279250,1074570,1330420,665210,,921060,102340,476460,744940,319404,958212,1597050,1011465,1117935,319410,425880,742868,319134,745234,1209340,7333240,9510872,1499860,2273708,578800,1954574
FACE TOTAL,FACE CARE - ANTIEDAD,HYALU  B5 SE30+SE VC10   40ML X 1,HYALU  B5 (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,3062220,13592400,12642390,5621652,943056,1696079,778570,826998,167143,108879,5072980,8148173,984150,109500,219000,,34918662,19054528,31856442,328500,18264042,219000
FACE TOTAL,FACE CARE - ANTIEDAD,LIFT ACTIV DS DIA CREMA   50ML X 1,LIFT ACTIV DS DIA (VCY),VICHY,VICHY,POPULAR,1287560,3390520,474784,280736,,,,,,,,,,,,,,,,,,,,,5433600,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,LIFT ACTIV DS OJOS CREMA   15ML X 1,LIFT ACTIV DS OJOS (VCY),VICHY,VICHY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,MONODERMA A15 CAPS.FACIAL    X 28,MONODERMA A15 (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,63113,63113,,,,,,,,,,,,,,,,,,,,,,,126226,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,OJOS A EMULGEL   15G X 1,OJOS A (BSS),BUSSIE,BUSSIE,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,SESVITAMIN-C K FL+CCO+SL    X 1,SESVITAMIN-C (S.D),SESDERMA,SESDERMA,POPULAR,,,,,,,,,,15192438,7779805,8217348,6223728,2576948,1701760,,,,,,,,,,31189591,10502436,31189591,0,15997153,0
FACE TOTAL,FACE CARE - ANTIPIGMENT,AVENE D-PIGMENT CR.LIGERE   30ML X 1,AVENE D-PIGMENT (PC6),AVENE,PERCOS,POPULAR,554800,134800,,136655,,136655,134800,134800,,,,120672,,,,,,,,,,,,,1353182,0,120672,0,120672,0
FACE TOTAL,FACE CARE - ANTIPIGMENT,EUCERIN ANTI-PIGM. CR DIA FPS30   50ML X 1,EUCERIN ANTI-PIGM. (BEI),EUCERIN,BEIERSDORF,POPULAR,29299568,23655598,18915832,18226880,37890930,26277965,22969440,27661257,25718160,39145053,32986240,43040800,47360270,48840660,46694695,57710268,49696497,43927040,51880541,47277201,53707159,76894037,59171903,67126348,345787723,650286619,115172093,203192288,76027040,126298251
FACE TOTAL,FACE CARE - ANTIPIGMENT,KOJICOL GEL DESPIGME   30G X 1,KOJICOL (S.D),SESDERMA,SESDERMA,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIPIGMENT,NEOTONE GEL LIMPIADO   150ML X 1,NEOTONE (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,3250317,2011996,6712416,5776362,4021940,2990504,3582950,3482256,4373170,1920429,1145870,1947036,1978116,1354210,1793619,1008576,2962442,2531464,1674551,2612320,2519868,1517610,3218848,2164756,41215246,25336380,5013335,6901214,3092906,5383604
FACE TOTAL,FACE CARE - CLEANSING,EUCERIN DERMATOCL. LOC.MIC.3-1   200ML X 1,EUCERIN DERMATOCL. (BEI),EUCERIN,BEIERSDORF,POPULAR,7392280,4047874,4349192,9401685,9237592,7701675,13068240,12729328,9866766,13997952,10249647,8711344,6494700,6081075,4159232,2546600,3521210,4493376,3108804,2674440,2244297,2247008,1263525,939414,110753575,39773681,32958943,4449947,18960991,2202939
FACE TOTAL,FACE CARE - CLEANSING,PURETE THERM.AGU.M LIQUIDO   150ML X 1,PURETE THERM.AGU.M (VCY),VICHY,VICHY,POPULAR,7804440,4246848,5033340,5140106,7989510,5706144,6353001,7042007,5828508,7768926,8265074,6477729,8526458,11077540,7097944,8450559,9468602,9774835,8749688,9811255,8512629,12096852,11960046,11427420,77655633,116953828,22511729,35484318,14742803,23387466
FACE TOTAL,FACE CARE - CLEANSING,RUBORIL LOC DESMAQUI   250ML X 1,RUBORIL (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,249604,286290,118408,520344,238852,257248,584460,212262,379970,337484,179650,676224,458100,89825,603617,578466,487298,419180,242526,633784,586852,465970,716808,627207,4040796,5909633,1193358,1809985,855874,1344015
FACE TOTAL,FACE CARE - CLEANSING,SYNDERM BIPHASIC SOLN.DESMAQ   240G X 1,SYNDERM BIPHASIC (P7D),PHARMADERM,PHARMADERM,POPULAR,,,,,,,,,,,,,,,,,,,,,,310400,,285124,0,595524,0,595524,0,285124
FACE TOTAL,FACE CARE - HIDRATACION,RETIMAX TONICO FACIA   110ML X 1,RETIMAX (S2D),SKIN DRUG,SKIN DRUG,POPULAR,867924,656600,1023185,564504,929746,416250,862719,894267,631246,1007952,657550,662823,961092,1149200,528048,876320,1030960,967106,875520,1229994,975120,1706936,978845,964376,9174766,12243517,2328325,3650157,1320373,1943221
FACE TOTAL,FACE CUIDADO ESPECIFICO,SENSYSES SOL CLE CLAS   200ML X 1,SENSYSES (S.D),SESDERMA,SESDERMA,POPULAR,998768,294595,582996,2271003,995552,580943,508635,542970,599750,690378,647328,904816,852292,815402,783108,1140418,825266,810656,867789,955009,824382,845676,937888,599104,9617734,10256990,2242522,2382668,1552144,1536992
FACE TOTAL,FACE TOTAL- ANTIEDAD,FLAVO-C  ISDIN SERUM FORTE   5.3ML X 3,FLAVO-C  ISDIN (ISD),ISDIN,ISDIN,POPULAR,,,,,,,,,,,,,,,,,321681,2773110,7487392,7028565,5467308,3251451,2623066,3817125,0,32769698,0,9691642,0,6440191
FACE TOTAL,FACE TOTAL- ANTIEDAD,PROTEO C SERUM   30ML X 1,PROTEO C (S1K),SKIN CLINIC,SKIN CLINIC,POPULAR,,,,,,1314131,1824910,1314131,2561832,2022427,1272327,2848500,1139400,2848500,949500,1899000,2658600,1139400,2378796,2884064,2138484,3198400,1999000,2017000,13158258,25250144,6143254,7214400,4120827,4016000
FACE TOTAL,FACE TOTAL- ANTIEDAD,RETI AGE MIS 30+SE 30    X 1,RETI AGE (S.D),SESDERMA,SESDERMA,POPULAR,1205920,223956,,114850,,,,,223956,,109107,,,,,,,,,,,,,,1877789,0,109107,0,109107,0
SUN,SUN BODY,FOTOPROT ISDIN SP ACT O F30   200ML X 1,FOTOPROT ISDIN (ISD),ISDIN,ISDIN,POPULAR,66560,,,66560,200900,455190,,456408,114102,342306,171153,285255,90460,119234,119232,239748,180453,394356,,239264,336780,276292,561176,,2158434,2556995,798714,837468,456408,561176
SUN,SUN BODY,SOL-OR INFA.FPS50+ CREMA   100G X 1,SOL-OR INFA.FPS50+ (QFA),QUIFARMA,QUIFARMA,POPULAR,622897,753974,859830,432502,1137739,798434,1325205,939386,1267917,1885128,1479588,1209520,1104850,1214106,750330,568320,606984,1061250,951728,736656,1375524,1425600,1224810,3492940,12712120,14513098,4574236,6143350,2689108,4717750
SUN,SUN FACE,AVENE SOLAR 50 CR.ANTIEDAD   50ML X 1,AVENE SOLAR 50 (PC6),AVENE,PERCOS,POPULAR,45084850,31355379,42041748,44385406,50507907,42118980,57084300,63436931,62346180,66993212,39489912,46955004,50355473,63886824,61336290,68614720,62995436,48878904,66860640,51888322,62786875,93282996,65641056,82053120,591799809,778580656,153438128,240977172,86444916,147694176
SUN,SUN FACE,AVENE SOLAR 50 EMA/E50+OS15    X 1,AVENE SOLAR 50 (PC6),AVENE,PERCOS,POPULAR,,,,,,,,,2041006,21479244,6262425,4467100,3309273,2661542,1867590,1309272,1025660,552955,331773,387068,425772,1094850,774137,296136,34249775,14036028,32208769,2165123,10729525,1070273
SUN,SUN FACE,CAPITAL SOLEIL CR.TOQ.SEC.3   50ML X 1,CAPITAL SOLEIL (VCY),VICHY,VICHY,POPULAR,,,,78655,,,,,,,,,,,,,,,,,,,,,78655,0,0,0,0,0
SUN,SUN FACE,CETAPHIL SUN GEL SPF50   100ML X 1,CETAPHIL SUN (GLD),GALDERMA,GALDERMA,POPULAR,64966085,76468050,79627814,90680160,108489304,81457491,111228696,125372696,92341560,118959291,123211263,111236796,226029824,115811007,143423005,156016125,121789350,124956844,128720898,100965000,95717667,114177900,179655440,205066876,1184039206,1712329936,353407350,498900216,234448059,384722316
SUN,SUN FACE,EUCERIN HYALU.FIL GBH30+EGCOCT    X 1,EUCERIN HYALU.FIL (BEI),EUCERIN,BEIERSDORF,POPULAR,,,,,,,,,,,,1080711,15827096,25474940,23669184,24758565,34998318,20445620,7258608,3450420,2007037,740616,531455,,1080711,159161859,1080711,1272071,1080711,531455
SUN,SUN FACE,EUCERIN SUN CREMA FPS50   50ML X 1,EUCERIN SUN (BEI),EUCERIN,BEIERSDORF,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE,EUCERIN SUN KPOCF50+C200   250ML X 1,EUCERIN SUN (BEI),EUCERIN,BEIERSDORF,POPULAR,,,1570788,11408049,17961129,5090024,11573968,5939912,6933000,22635840,16054992,9875924,5814204,4169012,5501260,14278392,22958685,18733044,14749600,9289008,7789122,10409685,3890097,1971600,109043626,119553709,48566756,16271382,25930916,5861697
SUN,SUN FACE,FOTOPROT ISDIN EXT.FU.FL50+   50ML X 1,FOTOPROT ISDIN (ISD),ISDIN,ISDIN,POPULAR,1354836,1161288,543056,1897364,1449360,1999996,1999996,1604825,903224,2451608,1320481,1916936,1992561,1822288,3504250,9025920,14044335,14078784,20035095,20520626,15162912,21695478,18524224,23136064,18602970,163542537,5689025,63355766,3237417,41660288
SUN,SUN FACE,HELIOCARE 360 AIRGEL F50+   60ML X 1,HELIOCARE 360 (MVE),HELIOCARE,MEDIVELIUS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
