CATEGORIA,SUBCATEGORIA,PRESENTACION,PRODUCTO,BRAND,LABORATORIO,ETICO/POPULAR,MTH - 202103,MTH - 202104,MTH - 202105,MTH - 202106,MTH - 202107,MTH - 202108,MTH - 202109,MTH - 202110,MTH - 202111,MTH - 202112,MTH - 202201,MTH - 202202,MTH - 202203,MTH - 202204,MTH - 202205,MTH - 202206,MTH - 202207,MTH - 202208,MTH - 202209,MTH - 202210,MTH - 202211,MTH - 202212,MTH - 202301,MTH - 202302,MAT 22,MAT 23,P3M 22,P3M 23,YTD 22,YTD 23
FACE TOTAL,FACE CARE - ANTIPIGMENT,EUCERIN ANTI-PIGM. CR M A/M F30   75ML X 1,EUCERIN ANTI-PIGM. (BEI),EUCERIN,BEIERSDORF,POPULAR,,,,,4,38,66,169,83,107,98,168,177,187,177,211,346,348,398,338,374,475,279,219,733,3529,373,973,266,498
FACE TOTAL,FACE CARE - ANTIPIGMENT,LIFTACTIV SUPREME S30V10CS3E10    X 1,LIFTACTIV SUPREME (VCY),VICHY,VICHY,POPULAR,,,,,,,,,,,,,,,,,,34,22,55,7,8,1,,0,127,0,9,0,1
FACE TOTAL,FACE CARE - ANTIPIGMENT,LIGTH EYES GEL DAR.CIRC   15ML X 1,LIGTH EYES (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,2,10,,2,4,2,,1,,1,1,,,,,,,1,,,,,,,23,1,2,0,1,0
FACE TOTAL,FACE CARE - ANTIPIGMENT,UNITONE 4 CREMA   30ML X 1,UNITONE 4 (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,4,,2,2,2,,1,1,,3,1,,1,,,,,,1,1,,,2,,16,5,4,2,1,2
FACE TOTAL,FACE CARE - CLEANSING,CETAPHIL CR EXF UL RO   178ML X 1,CETAPHIL (GLD),GALDERMA,GALDERMA,POPULAR,171,296,177,156,182,151,175,182,146,213,128,65,166,29,26,26,21,5,3,5,1,,2,1,2042,285,406,3,193,3
FACE TOTAL,FACE CARE - CLEANSING,EUCERIN DERMATOCL. GEL LIMPIAD.   200ML X 1,EUCERIN DERMATOCL. (BEI),EUCERIN,BEIERSDORF,POPULAR,134,72,118,156,270,239,329,204,225,259,230,190,177,110,101,67,60,41,46,24,17,12,14,8,2426,677,679,34,420,22
FACE TOTAL,FACE CARE - CLEANSING,MICELLAR SOL ISDIN LOC 4 EN 1   100ML X 1,MICELLAR SOL ISDIN (ISD),ISDIN,ISDIN,POPULAR,8,1,4,2,170,159,221,165,129,179,137,141,186,149,175,178,254,254,291,227,254,150,152,221,1316,2491,457,523,278,373
FACE TOTAL,FACE CARE - CLEANSING,PURETE THERM.DES.I LECHE-GEL   200ML X 1,PURETE THERM.DES.I (VCY),VICHY,VICHY,POPULAR,52,27,35,30,39,44,30,26,51,55,28,43,47,45,36,28,71,31,56,64,32,73,29,34,460,546,126,136,71,63
FACE TOTAL,FACE CARE - CLEANSING,PURETE THERM.EXFOL CREMA EXFOLI   75ML X 1,PURETE THERM.EXFOL (VCY),VICHY,VICHY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - CLEANSING,SENSYLIA AGUA MICELAR   250ML X 1,SENSYLIA (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,1,1,4,4,1,,2,2,1,2,1,,1,1,1,,1,3,1,,1,,2,1,19,12,3,3,1,3
FACE TOTAL,FACE CARE - HIDRATACION,HYDRASKIN CREMA FACE   60G X 1,HYDRASKIN (P7D),PHARMADERM,PHARMADERM,POPULAR,2984,2309,2770,2040,2681,1863,2472,2373,1696,2524,2141,1895,2477,2286,2313,2838,2612,2556,3058,2614,2797,3503,2781,2975,27748,32810,6560,9259,4036,5756
FACE TOTAL,FACE CUIDADO ESPECIFICO,NORMADERM CR.IMP/H.F30   50ML X 1,NORMADERM (VCY),VICHY,VICHY,POPULAR,2,2,2,1,1,14,7,4,7,7,2,30,25,30,11,10,11,5,2,1,,,1,1,79,97,39,2,32,2
FACE TOTAL,FACE CUIDADO ESPECIFICO,RUBORIL EXPERT M GEL CREMA   40ML X 1,RUBORIL EXPERT M (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,8,19,29,50,38,18,32,6,29,28,13,11,13,6,6,8,15,10,8,7,16,12,10,9,281,120,52,31,24,19
FACE TOTAL,FACE CUIDADO ESPECIFICO,RUBORIL EXPERT S CREMA   40ML X 1,RUBORIL EXPERT S (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,7,10,1,6,5,28,2,31,41,15,1,10,5,6,4,7,11,3,7,9,8,10,2,5,157,77,26,17,11,7
FACE TOTAL,FACE CUIDADO ESPECIFICO,SENSIBIO FORTE CREMA   40ML X 1,SENSIBIO FORTE (BDM),BIODERMA,BIODERMA,POPULAR,74,50,64,74,72,75,65,76,56,81,65,61,83,79,79,68,84,63,98,58,83,113,71,76,813,955,207,260,126,147
FACE TOTAL,FACE TOTAL-ANTIEDAD,ISDINCEUTICS AFC+AR+KE+AM    X 1,ISDINCEUTICS (ISD),ISDIN,ISDIN,POPULAR,,8,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
SUN,SUN BODY,EUCERIN BODY SP.T/S.FPS50   200ML X 1,EUCERIN BODY (BEI),EUCERIN,BEIERSDORF,POPULAR,168,65,136,215,337,225,202,154,102,123,80,45,52,30,14,5,2,2,,,,,,,1852,105,248,0,125,0
SUN,SUN BODY,FILTROSOL LOC.   100ML X 1,FILTROSOL (MLB),ROEMMERS,MEGALABS,POPULAR,3,,1,1,,,,1,,1,,,,,,,,1,,,,,,,7,1,1,0,0,0
SUN,SUN BODY,FILTROSOL SPRAY SPF50+   100ML X 1,FILTROSOL (MLB),ROEMMERS,MEGALABS,POPULAR,,,,,1,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
SUN,SUN BODY,UMBRELLA E.RA MAXF100   60G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,416,311,313,601,624,486,489,640,538,725,798,504,503,473,412,627,557,509,517,423,391,657,596,512,6445,6177,2027,1765,1302,1108
SUN,SUN FACE,ADERMA CR P FR SP50   40ML X 1,ADERMA (PC6),PERCOS,PERCOS,POPULAR,14,4,30,12,,9,,,,,,,,,,,,,,,,,,,69,0,0,0,0,0
SUN,SUN FACE,BLUSUN SKIN FORTE CR BLQ FPS60   60G X 1,BLUSUN SKIN FORTE (LKA),LAB.BKMPHARMA,LAB.BKMPHARMA,POPULAR,72,73,68,88,101,75,70,103,128,103,111,143,206,188,121,86,149,124,135,146,119,170,124,176,1135,1744,357,470,254,300
SUN,SUN FACE,EUCERIN SUN GCR OC TS 50   50ML X 1,EUCERIN SUN (BEI),EUCERIN,BEIERSDORF,POPULAR,4232,2203,3303,3834,5803,6614,4430,5798,6365,7215,7723,7521,7719,9336,8633,9377,11077,9465,8804,7463,9187,10780,10046,12765,65041,114652,22459,33591,15244,22811
SUN,SUN FACE,FILTRODERM CREMA SPF 40   60G X 1,FILTRODERM (FCO),QUIPROPHARMA,FARMA DE COLOMBIA,POPULAR,10,8,16,2,2,9,13,10,14,24,16,23,12,12,,6,4,2,,4,,,,,147,40,63,0,39,0
SUN,SUN FACE,FOTOPROT ISDIN FL F MI F50+   50ML X 1,FOTOPROT ISDIN (ISD),ISDIN,ISDIN,POPULAR,71,98,96,126,207,197,210,182,176,226,209,157,191,225,182,198,310,239,233,205,251,376,376,339,1955,3125,592,1091,366,715
SUN,SUN FACE,FOTOPROT ISDIN LOC EXT F50+   125ML X 1,FOTOPROT ISDIN (ISD),ISDIN,ISDIN,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE,FOTOPROT ISDIN ULTRA 90+   50ML X 1,FOTOPROT ISDIN (ISD),ISDIN,ISDIN,POPULAR,1,3,3,1,1,1,,,,,,,1,,,,,,,,,,,1,10,2,0,1,0,1
SUN,SUN FACE,HELIOCARE 360 MI T F+EN AQ    X 1,HELIOCARE 360 (MVE),HELIOCARE,MEDIVELIUS,POPULAR,,,,,,1,,,,,,,,,,,,1,,,,,1,2,1,4,0,3,0,3
SUN,SUN FACE,PHOTODERM MAX CREMA SPF100   40ML X 1,PHOTODERM MAX (BDM),BIODERMA,BIODERMA,POPULAR,224,105,201,299,225,201,244,292,283,189,132,119,101,77,65,58,45,37,25,18,6,16,6,5,2514,459,440,27,251,11
SUN,SUN FACE,PLIANCE CR FAC A/EDA   30G X 1,PLIANCE (MLB),ROEMMERS,MEGALABS,POPULAR,11,3,2,7,2,1,5,3,3,2,5,5,2,,,,2,,1,,,,,,49,5,12,0,10,0
SUN,SUN FACE,SOL-OR ULTR.FPS50+ GEL.   60G X 1,SOL-OR ULTR.FPS50+ (QFA),QUIFARMA,QUIFARMA,POPULAR,36,38,31,31,54,36,44,44,39,66,37,42,33,35,37,30,37,43,42,37,30,39,57,40,498,460,145,136,79,97
SUN,SUN FACE,SUNSTOP CR.SPF60 TOT   80G X 1,SUNSTOP (P7D),PHARMADERM,PHARMADERM,POPULAR,590,440,557,488,593,370,642,716,538,909,653,495,625,421,494,621,434,566,691,1320,623,828,556,636,6991,7815,2057,2020,1148,1192
SUN,SUN FACE,UMBRELLA EM F50+O K15   135G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,76,56,52,110,104,131,158,170,88,185,114,91,135,79,80,67,70,33,23,20,13,47,12,3,1335,582,390,62,205,15
SUN,SUN FACE,UMBRELLA EM.INT.S.100   50G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,1057,876,868,1092,1240,1059,1221,1345,1133,1619,1282,1050,1287,1071,1222,1512,1303,1316,1401,1231,1280,1772,1273,1364,13842,16032,3951,4409,2332,2637
SUN,SUN FACE,UVEBLOCK CR.F50+IN.FL   40ML X 1,UVEBLOCK (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,15,99,26,45,28,46,27,58,15,37,11,10,19,9,9,22,35,15,18,25,15,18,26,15,417,226,58,59,21,41
SUN,SUN FACE POLVO,HELIOCARE 50FPS PO C O/F C L   10G X 1,HELIOCARE 50FPS (MVE),HELIOCARE,MEDIVELIUS,POPULAR,3,1,,,,1,1,1,1,,4,4,3,1,2,2,2,,3,5,1,3,2,2,16,26,8,7,8,4
SUN,SUN FACE TINTED,ANTHELIOS XL FPS50 G TSC+1MEF+B   50ML X 1,ANTHELIOS XL FPS50 (LRP),LRP,LA ROCHE POSAY,POPULAR,54,3,17,6,,,,,,,,,,,,,,,,,,,,,80,0,0,0,0,0
SUN,SUN FACE TINTED,HELIOCARE COLOR GELCREAM LIG   50ML X 1,HELIOCARE COLOR (MVE),HELIOCARE,MEDIVELIUS,POPULAR,5,3,3,3,8,3,8,7,4,5,5,6,5,2,7,9,5,7,6,7,5,4,4,7,60,68,16,15,11,11
SUN,SUN FACE TINTED,PHOTODERM COVER TO CR F50+ T/CL   40ML X 1,PHOTODERM COVER TO (BDM),BIODERMA,BIODERMA,POPULAR,32,31,36,55,76,67,68,85,61,72,53,89,124,162,156,123,181,227,184,163,213,273,213,240,725,2259,214,726,142,453
SUN,SUN FACE TINTED,PHOTODERM NUDE TOU CR F50+T/DOR   40ML X 1,PHOTODERM NUDE TOU (BDM),BIODERMA,BIODERMA,POPULAR,44,48,51,53,54,74,60,57,101,88,58,77,66,72,60,66,86,118,77,81,101,129,62,75,765,993,223,266,135,137
BODY,BODY CARE - CRACKED SKIN,AVENE CICALFATE LOCION   40ML X 1,AVENE CICALFATE (PC6),AVENE,PERCOS,POPULAR,124,112,117,80,77,53,33,21,12,5,6,7,6,2,3,,3,3,1,2,2,2,1,1,647,26,18,4,13,2
BODY,BODY CARE - CRACKED SKIN,REPITEL CREMA   50ML X 1,REPITEL (A4N),AULEN PHARMA,AULEN PHARMA,POPULAR,51,49,39,72,249,62,95,80,81,43,62,66,46,47,55,43,75,47,36,58,48,42,38,47,949,582,171,127,128,85
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,EUCERIN DA CONTROL LOCION   250ML X 1,EUCERIN DA CONTROL (BEI),EUCERIN,BEIERSDORF,POPULAR,,,,,,,,,,,,1,,,,,,,,,,,,,1,0,1,0,1,0
BODY,BODY CARE - PIEL SECA TRATAMIENTO,AQUALEN EMULS KIDS   240ML X 1,AQUALEN (A4N),AULEN PHARMA,AULEN PHARMA,POPULAR,48,44,38,39,40,54,71,30,69,54,56,51,52,50,32,45,31,53,39,27,29,38,29,18,594,443,161,85,107,47
BODY,BODY CARE - PIEL SENSIBLE TRATAMIENTO,FISIOGEL A.I. CREMA LIQ   120ML X 1,FISIOGEL A.I. (MLB),GLAXOSMITHKLINE,MEGALABS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CARE- PIEL SENSIBLE TRATAMIENTO,SENSIBIO DEFENSIVE CR FA PI SEN   40ML X 1,SENSIBIO DEFENSIVE (BDM),BIODERMA,BIODERMA,POPULAR,,,,,,,,,,,,,,,,,,,,,48,73,81,102,0,304,0,256,0,183
BODY,BODY CLEANSING - PIEL ATOPICA LIMPIEZA,XERACALM AD ACEITE   400ML X 1,XERACALM AD (PC6),AVENE,PERCOS,POPULAR,79,69,57,67,69,47,50,42,31,23,6,22,10,11,4,2,4,5,1,2,2,,,,562,41,51,0,28,0
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,ADERMA EXOMEGA ACEITE DUCHA   500ML X 1,ADERMA EXOMEGA (PC6),PERCOS,PERCOS,POPULAR,127,95,134,114,166,125,157,179,118,126,79,114,150,159,116,136,169,117,164,138,168,183,112,171,1534,1783,319,466,193,283
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,ATODERM DOUCHE GEL DUCHA   500ML X 1,ATODERM DOUCHE (BDM),BIODERMA,BIODERMA,POPULAR,249,213,219,274,213,156,179,197,133,209,145,166,154,215,168,201,256,228,299,260,235,310,268,289,2353,2883,520,867,311,557
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,EUCERIN BABY MOM BANO/SHAMPOO   250ML X 1,EUCERIN BABY MOM (BEI),EUCERIN,BEIERSDORF,POPULAR,2431,2225,2251,2385,3207,2441,2506,2582,2285,3029,2682,2509,2688,2414,2824,2744,3225,2863,3278,2866,2903,3384,3075,2996,30533,35260,8220,9455,5191,6071
BODY,LIP CARE,EUCERIN PH5 PROTECT.LABI   4.8G X 1,EUCERIN PH5 (BEI),EUCERIN,BEIERSDORF,POPULAR,4541,3702,3599,3771,4733,4277,4358,4089,4421,4887,4837,4624,4993,5448,5918,5951,7158,6974,4390,3651,4382,5177,5827,6582,51839,66451,14348,17586,9461,12409
BODY,LIP CARE,ISDIN LABIAL BAR P HV S30   4G X 1,ISDIN LABIAL (ISD),ISDIN,ISDIN,POPULAR,202,162,135,165,442,219,229,240,241,250,288,225,298,298,340,289,409,466,459,480,456,742,693,615,2798,5545,763,2050,513,1308
BODY,LIP CARE,ISDIN LABIAL BAR PR SPF50   4G X 1,ISDIN LABIAL (ISD),ISDIN,ISDIN,POPULAR,347,283,261,380,644,432,444,411,419,582,501,534,572,668,680,695,1004,1120,1142,1214,1326,1867,1409,1573,5238,13270,1617,4849,1035,2982
FACE TOTAL,ACNE CARE,AVENE CLEANANCE EMULS   40ML X 1,AVENE CLEANANCE (PC6),AVENE,PERCOS,POPULAR,103,80,109,102,118,84,96,89,79,80,31,32,32,22,21,29,51,43,36,35,22,23,14,98,1003,426,143,135,63,112
FACE TOTAL,ACNE CARE,DUCRAY KERACNYL CRE EXF GLY+   30ML X 1,DUCRAY KERACNYL (PC6),DUCRAY,PERCOS,POPULAR,,,,,,,,,,,,,,,,,3,11,7,8,5,10,11,12,0,67,0,33,0,23
FACE TOTAL,ACNE CARE,SEBOVALIS GEL FACIAL   75ML X 1,SEBOVALIS (S.D),SESDERMA,SESDERMA,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,ACNE CARE,URIAGE EMU HYSE K18   40ML X 1,URIAGE (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,ACNE CLEANSING,CERAVE GEL FOAM CLE   473ML X 1,CERAVE (L/O),CERAVE,LOREAL,POPULAR,,,,,,,,,,,182,1132,1643,2428,2340,2889,3509,3697,4530,4491,4615,7002,7615,8574,1314,53333,1314,23191,1314,16189
FACE TOTAL,ACNE CLEANSING,EFFACLAR AGUA MICELAR   200ML X 1,EFFACLAR (LRP),LRP,LA ROCHE POSAY,POPULAR,66,69,54,61,65,61,68,65,88,51,59,59,105,105,42,28,14,35,18,19,16,,11,6,766,399,169,17,118,17
FACE TOTAL,ACNE CLEANSING,EFFACLAR JABON BARRA   70G X 1,EFFACLAR (LRP),LRP,LA ROCHE POSAY,POPULAR,575,505,510,501,663,767,783,1036,974,1292,1324,1204,1492,1252,1427,1578,1407,1438,1582,1494,1480,1943,1588,1645,10134,18326,3820,5176,2528,3233
FACE TOTAL,ACNE CLEANSING,SEBIUM SOL.MICE.H2O   250ML X 1,SEBIUM (BDM),BIODERMA,BIODERMA,POPULAR,343,222,233,403,273,225,245,267,258,304,243,250,251,255,253,249,373,287,1281,345,320,464,336,293,3266,4707,797,1093,493,629
FACE TOTAL,FACE CARE - AGUAS TERMALES,EAU THERMALE AVENE ESP FAC/LIM   150ML X 1,EAU THERMALE AVENE (PC6),AVENE,PERCOS,POPULAR,153,131,172,162,213,116,177,184,174,244,171,175,153,230,194,225,242,222,241,218,257,326,241,270,2072,2819,590,837,346,511
FACE TOTAL,FACE CARE - AGUAS TERMALES,PURETE THERM.DES.B LIQ OJOS BIF   100ML X 1,PURETE THERM.DES.B (VCY),VICHY,VICHY,POPULAR,69,44,55,63,86,68,80,46,35,28,8,7,6,5,3,54,54,14,6,8,5,2,,,589,157,43,2,15,0
FACE TOTAL,FACE CARE - ANTIEDAD,ALSACE EMU BOL OJE   12ML X 1,ALSACE (EQE),EPIDERMIQUE,EPIDERMIQUE,POPULAR,1,4,,2,1,1,3,6,4,3,1,6,2,1,4,3,2,3,2,2,3,5,3,2,32,32,10,10,7,5
FACE TOTAL,FACE CARE - ANTIEDAD,AVENE ELUAGE GEL   15ML X 1,AVENE ELUAGE (PC6),AVENE,PERCOS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,AVENE SERENAGE SERUM   30ML X 1,AVENE SERENAGE (PC6),AVENE,PERCOS,POPULAR,2,5,1,,,,,,,,,,,,,,,,1,,,,,,8,1,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,HYALU  B5 CR CO/OJOS   15ML X 1,HYALU  B5 (LRP),LRP,LA ROCHE POSAY,POPULAR,241,174,180,195,303,222,450,433,379,537,427,514,579,570,516,437,408,322,552,408,429,754,530,673,4055,6178,1478,1957,941,1203
FACE TOTAL,FACE CARE - ANTIEDAD,HYALU  B5 SUE+SUE 10ML   30ML X 1,HYALU  B5 (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,IDEALIA CREAM CREMA   50ML X 1,IDEALIA CREAM (VCY),VICHY,VICHY,POPULAR,14,16,17,7,10,9,3,2,1,,,2,,,,,,,,,,,,,81,0,2,0,2,0
FACE TOTAL,FACE CARE - ANTIEDAD,LESSLINE SER FAC 15%   30ML X 1,LESSLINE (A4N),AULEN PHARMA,AULEN PHARMA,POPULAR,,,,,,,2,4,6,,4,4,2,5,4,4,3,1,2,2,3,10,5,2,20,43,8,17,8,7
FACE TOTAL,FACE CARE - ANTIEDAD,NANO WHITE SUERO   28ML X 1,NANO WHITE (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,PURE VITAMIN C10 SE A/E+O10ML   30ML X 1,PURE VITAMIN C10 (LRP),LRP,LA ROCHE POSAY,POPULAR,,10,26,24,58,16,204,101,89,51,17,15,25,167,100,57,47,124,87,79,97,199,110,89,611,1181,83,398,32,199
FACE TOTAL,FACE CARE - ANTIEDAD,RETINOL B3 SER+OBS 10ML   30ML X 1,RETINOL B3 (LRP),LRP,LA ROCHE POSAY,POPULAR,10,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,SESVITAMIN-C CC CR CO/CO F15   30ML X 1,SESVITAMIN-C CC (S.D),SESDERMA,SESDERMA,POPULAR,5,5,2,1,,,,2,,1,1,1,,1,1,1,,2,,2,1,1,2,1,18,12,3,4,2,3
FACE TOTAL,FACE CARE - ANTIEDAD,URIAGE AGE PROTECT SERUM INTENS   30ML X 1,URIAGE AGE PROTECT (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,16,17,17,23,27,25,23,9,19,20,20,14,21,28,21,24,40,18,18,21,26,24,21,11,230,273,54,56,34,32
FACE TOTAL,FACE CARE - ANTIENROJ,URIAGE ROSELIANE CR SPF 30   40ML X 1,URIAGE ROSELIANE (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,3,1,,2,,1,,,,,1,,,,,,,,,,,,,,8,0,1,0,1,0
FACE TOTAL,FACE CARE - ANTIPIGMENT,LUMINICA CREMA   30G X 1,LUMINICA (SIE),SIEGFRIED,SIEGFRIED,POPULAR,3,6,2,9,3,15,11,7,3,3,2,1,13,3,,,,,,,,,,,65,16,6,0,3,0
FACE TOTAL,FACE CARE - ANTIPIGMENT,NEOTONE RADIANCE GEL FPS 50   30ML X 1,NEOTONE RADIANCE (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,33,34,56,73,41,23,10,51,49,48,20,16,23,20,14,24,36,23,26,30,7,24,24,23,454,274,84,71,36,47
FACE TOTAL,FACE CARE - ANTIPIGMENT,PIGMENTCLAR SERUM SERUM   30ML X 1,PIGMENTCLAR SERUM (LRP),LRP,LA ROCHE POSAY,POPULAR,130,80,81,85,178,101,182,133,142,108,102,154,147,136,139,146,183,119,102,81,48,18,29,16,1476,1164,364,63,256,45
FACE TOTAL,FACE CARE - CLEANSING,DHEMS TOALL.DESMAQ    X 30,DHEMS (PC6),DHEMS,PERCOS,POPULAR,251,143,139,177,246,201,280,217,272,318,224,267,228,116,385,393,444,361,399,403,296,474,272,305,2735,4076,809,1051,491,577
FACE TOTAL,FACE CARE - CLEANSING,EUCERIN LOC.LIMP.UL   100ML X 1,EUCERIN (BEI),EUCERIN,BEIERSDORF,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - CLEANSING,LIPIEL FACE ESP LIMP FAC   160ML X 1,LIPIEL FACE (N7D),NOVADERMA,NOVADERMA,POPULAR,,,,,,,,,,,,,,,,5,42,29,50,48,142,77,50,122,0,565,0,249,0,172
FACE TOTAL,FACE CARE - CLEANSING,MICELLAR SOL ISDIN LOCION   400ML X 1,MICELLAR SOL ISDIN (ISD),ISDIN,ISDIN,POPULAR,290,213,223,243,342,226,242,246,239,334,336,380,393,478,470,480,484,505,523,529,603,814,738,588,3314,6605,1050,2140,716,1326
FACE TOTAL,FACE CARE - HIDRATACION,ACUANOVA EMULS.FACE   30G X 1,ACUANOVA (N7D),NOVADERMA,NOVADERMA,POPULAR,31,23,44,30,35,43,34,41,30,31,36,33,35,40,45,36,36,46,56,34,35,48,32,38,411,481,100,118,69,70
FACE TOTAL,FACE CARE - HIDRATACION,FISIOGEL CREMA   60G X 1,FISIOGEL (MLB),GLAXOSMITHKLINE,MEGALABS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - HIDRATACION,HYDRAPHASE UV LIQD   50ML X 1,HYDRAPHASE UV (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - HIDRATACION,URIAGE AGUA TERMAL SER HY P NUE   40ML X 1,URIAGE AGUA TERMAL (MVE),URIAGE,MEDIVELIUS,POPULAR,,,,,,,,,,,,,1,1,1,2,3,2,2,3,1,1,3,1,0,21,0,5,0,4
FACE TOTAL,FACE CARE CLEANSING,ISDINCEUTICS AC ESS CLEAN   200ML X 1,ISDINCEUTICS (ISD),ISDIN,ISDIN,POPULAR,,,,,,,,,,,,,,,,,,,,30,140,217,128,215,0,730,0,560,0,343
FACE TOTAL,FACE CUIDADO ESPECIFICO,CETAPHIL DERM.ESP.LIM   236ML X 1,CETAPHIL (GLD),GALDERMA,GALDERMA,POPULAR,1236,1132,1058,985,1080,1096,1033,1078,963,1156,1015,977,1865,1066,1143,1237,1261,1118,1226,1021,1186,1540,1321,1474,12809,15458,3148,4335,1992,2795
FACE TOTAL,FACE CUIDADO ESPECIFICO,SENSIBIO AR CREMA   40ML X 1,SENSIBIO AR (BDM),BIODERMA,BIODERMA,POPULAR,291,202,323,312,328,271,319,358,322,355,357,394,381,423,429,490,585,447,529,488,515,638,575,600,3832,6100,1106,1813,751,1175
FACE TOTAL,FACE CUIDADO ESPECIFICO,TOLERIANE SENSITIV CREMA   40ML X 1,TOLERIANE SENSITIV (LRP),LRP,LA ROCHE POSAY,POPULAR,174,178,154,151,210,202,234,235,181,142,65,29,30,10,10,21,25,27,13,19,16,21,17,30,1955,239,236,68,94,47
FACE TOTAL,FACE TOTAL- ANTIEDAD,DHEMS DES BI OJ LA   120ML X 2,DHEMS (PC6),DEMS,PERCOS,POPULAR,,,,,,,,,21,25,25,23,26,32,19,21,24,18,17,14,14,19,8,1,94,213,73,28,48,9
FACE TOTAL,FACE TOTAL-ANTIEDAD,SESDERMA SSVC30+HHC50    X 1,SESDERMA (S.D),SESDERMA,SESDERMA,POPULAR,,,,,,,,,,,,,,,,,,,,,339,490,397,368,0,1594,0,1255,0,765
SUN,SUN BODY,ANTHELIOS FAMILY LOC XL F50   300ML X 1,ANTHELIOS FAMILY (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN BODY,UMBRELLA SP EM PL F50   120ML X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,1384,1042,1163,1399,1649,1407,1478,1773,1497,1969,1740,1367,1494,1481,1247,1678,1651,1533,1505,1330,1366,2096,1547,1463,17868,18391,5076,5106,3107,3010
SUN,SUN FACE,ANTHELIOS SHAKA GEL SPF 50+   50ML X 1,ANTHELIOS SHAKA (LRP),LRP,LA ROCHE POSAY,POPULAR,2111,367,443,1002,1146,873,1189,3978,751,621,641,1125,1371,914,319,172,129,93,53,34,31,36,21,10,14247,3183,2387,67,1766,31
SUN,SUN FACE,AVENE CLEANANCE K SAC50+L100   100ML X 1,AVENE CLEANANCE (PC6),AVENE,PERCOS,POPULAR,,,,,,,,,,,1,,,,,,,,,,,,,,1,0,1,0,1,0
SUN,SUN FACE,AVENE SOLAR 50 C AS50+TL100   50ML X 1,AVENE SOLAR 50 (PC6),AVENE,PERCOS,POPULAR,5,1,3,1,3,,1,,,,,,,,,,,,,,,,,,14,0,0,0,0,0
SUN,SUN FACE,AVENE SOLAR 50 FL SPOR F50+   50ML X 1,AVENE SOLAR 50 (PC6),AVENE,PERCOS,POPULAR,,1,,,2,,,,1,,,,,,,,,1,1,1,,1,1,,4,5,0,2,0,1
