CATEGORIA,SEGMENTO,MARCA,SKU,01/01/2018,01/02/2018,01/03/2018,01/04/2018,01/05/2018,01/06/2018,01/07/2018,01/08/2018,01/09/2018,01/10/2018,01/11/2018,01/12/2018,01/01/2019,01/02/2019,01/03/2019,01/04/2019,01/05/2019,01/06/2019,01/07/2019,01/08/2019,01/09/2019,01/10/2019,01/11/2019,01/12/2019,01/01/2020,01/02/2020,01/03/2020,01/04/2020,01/05/2020,01/06/2020,01/07/2020,01/08/2020,01/09/2020,01/10/2020,01/11/2020,01/12/2020,01/01/2021,01/02/2021,01/03/2021,01/04/2021,01/05/2021,01/06/2021,01/07/2021,01/08/2021,01/09/2021,01/10/2021,01/11/2021,01/12/2021,01/01/2022,01/02/2022,01/03/2022,01/04/2022,01/05/2022,01/06/2022,01/07/2022,01/08/2022,01/09/2022,01/10/2022,01/11/2022,01/12/2022,01/01/2023,01/02/2023,YTD 22,YTD 23
CREMA CORPORAL,Body Atopi,Cetaphil,CETAPHIL PRO AD CONTROL LIMP CORP. 295ML,"3,794","3,929","2,100","1,423","3,726","4,132","2,303","3,658","5,962","8,265","3,997","2,913","3,049","3,455","3,523","4,200","2,710","3,726","1,355",271,"6,029","3,590","4,065","6,165","2,574","2,236",406,"1,219","1,423","1,694","4,810","6,300","3,184","3,997","2,760","3,043","7,100","1,329","2,479","3,683","5,357","2,476","9,962","5,024","6,347","2,347","3,933","2,057","1,446",,73,,,,"9,609","3,346","3,576","4,491","2,097","2,623","4,766","1,798",1446,6564
CREMA CORPORAL,Body Atopi,Eucerin,EUC ATOPI CONT ACEIT DE DUCHA -FCOx400ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,712","6,812","11,837","3,275","1,826","2,465","7,827","5,209","3,137","5,302","3,610","4,891","4,301","6,641","6,297","3,540","4,895","7,576","11,058","12,818",13036,23876
CREMA CORPORAL,Body Atopi,Eucerin,EUC ATOPI CONT ACEIT DE DUCHA FCOx400ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,280","14,959","25,086","22,570","27,846","29,957","28,770","33,130","32,231","33,321","37,743","32,874","33,132","37,450","42,101","45,331","54,986","58,614","69,638","69,628","61,506","55,648",65552,117154
CREMA CORPORAL,Body Atopi,Eucerin,EUCER ATOPI CONT BALSAMO P/SEC -TBOx400ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,746","1,876","5,128","17,535","7,668","3,786","5,364","7,237","6,080","2,401","8,049","6,543","11,071","15,695","7,979","13,247","6,702","5,062","13,539","12,633","15,402",13317,28035
CREMA CORPORAL,Body Atopi,Eucerin,EUCER ATOPI CONT BALSAMO P/SEC TBOx400ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559,"25,770","55,986","54,241","57,405","50,803","46,113","46,743","47,821","43,407","38,215","53,859","57,426","68,749","72,494","74,682","84,639","97,894","93,460","89,103","72,394","78,253",91228,150647
CREMA CORPORAL,Body Atopi,Eucerin,Eucerin Atopi control crema intensiva 40ml,"23,472","15,310","15,043","17,550","20,057","18,777","26,245","27,206","28,699","29,980","21,604","23,898","22,511","22,831","17,070","18,244","20,431","21,124","26,032","30,353","25,499","25,659","20,431","22,351","24,698","19,791","18,030","14,670","18,350","25,232","32,913","36,968","36,274","35,954","32,765","27,165","26,289","20,648","19,209","12,857","21,952","9,929","10,705","8,482","31,277","22,171","23,538","24,366","31,589","21,558","21,276","16,181","22,418","27,099","28,562","33,510","32,786","18,481","13,529","7,296","3,355","2,746",53147,6101
CREMA CORPORAL,Body Atopi,Eucerin,EUCERIN CR INT ATOPI CONTROL TBO100ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,908","19,128","23,705",0,42833
CREMA CORPORAL,Body Atopi,Eucerin,EUCERIN DA CONTROL LOCION D/S  400 ML X 1,"27,478","29,247","34,790","27,832","33,728","31,841","38,446","39,507","48,352","47,290","43,988","46,229","47,408","43,281","34,318","28,893","36,323","30,426","43,045","43,988","42,101","42,219","37,974","40,450","43,870","49,649","31,134","22,761","38,563","40,450","57,432","60,145","58,730","56,135","57,037","47,883","47,385","45,152","28,337","18,658","15,388","8,191","5,198","3,972","3,881","3,467","1,098","1,726","1,285",834,780,699,122,694,232,239,488,854,122,226,242,74,2119,316
CREMA CORPORAL,Body Atopi,Eucerin,EUCERIN SPRAY ATOPI CONTROL FC 50ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,227","9,984","14,407","17,240","15,056","21,210",0,36266
CREMA CORPORAL,Body Atopi,Isdin,NUTRATOPIC PRO-AMP CR EMOL P/AT  50 ML X 1,"19,129","16,047","15,802","16,340","24,070","22,162","29,598","32,533","39,138","36,692","27,348","26,320","18,248","15,508","21,134","17,906","23,776","28,033","38,404","45,400","42,905","42,024","30,772","31,506","31,310","30,674","21,281","14,726","21,770","27,739","30,283","20,988","34,148","38,208","38,400","32,884","30,324","25,246","28,229","26,985","34,982","38,053","59,141","66,122","65,030","65,200","66,867","52,798","38,837","46,094","50,182","48,497","58,871","79,074","93,427","101,169","105,948","109,959","94,643","84,649","77,593","62,710",84931,140303
CREMA CORPORAL,Body Atopi,Isdin,NUTRATOPIC PRO-AMP CR EMOL P/AT  200 ML X 1,"12,352","10,729","13,614","13,975","13,885","13,614","16,680","23,532","33,089","22,991","22,269","18,032","20,106","22,901","17,671","19,745","15,958","17,491","24,704","22,179","26,958","23,712","21,278","25,064","25,425","22,179","19,565","12,442","19,024","18,483","25,425","25,695","30,925","32,367","21,262","22,423","26,451","24,605","28,677","18,460","24,046","23,261","31,777","28,036","36,385","43,827","33,156","30,342","32,814","27,405","33,374","27,211","31,870","32,553","35,078","38,884","42,127","46,971","42,391","38,049","26,700","39,594",60219,66294
CREMA CORPORAL,Body Atopi,Isdin,NUTRATOPIC PRO-AMP EM EMOL P/AT  400 ML X 1,"25,453","25,537","25,036","21,114","28,291","22,783","22,366","24,869","32,964","35,718","30,961","26,288","28,040","33,882","26,622","24,953","26,204","26,204","34,884","29,209","39,974","35,217","31,629","32,046","51,407","41,226","31,045","20,112","27,039","31,462","42,061","43,146","44,982","54,078","47,793","49,061","50,304","41,162","43,829","41,856","38,500","37,770","46,435","46,877","54,968","49,660","49,935","48,411","54,908","52,268","56,439","48,026","52,231","56,667","63,901","65,183","70,725","79,041","73,685","69,138","73,995","84,925",107176,158920
CREMA CORPORAL,Body Atopi,Isdin,NUTRATOPIC PRO-AMP GE EMOL P/AT  400 ML X 1,"32,285","31,526","27,648","30,852","32,537","29,081","37,005","40,967","52,852","49,733","40,630","41,557","53,105","58,584","47,289","47,205","52,094","42,821","52,178","59,511","52,346","48,132","55,887","64,653","68,362","71,734","66,845","42,568","45,266","46,109","55,550","53,105","63,136","67,519","66,122","60,065","80,355","61,998","72,992","67,555","63,720","59,174","71,451","68,608","70,190","67,983","72,075","71,573","78,332","74,555","81,346","72,812","72,871","77,461","82,614","86,832","96,935","104,484","102,664","102,588","110,975","118,179",152887,229154
CREMA CORPORAL,Body Atopi,La Roche Posay,LIPIKAR AP STICK  15 ML X 1,,,,,,"1,752","6,959","3,212","2,774","2,482","4,234","4,137","3,845","4,769","4,234","3,066","2,725","3,115","2,774","3,504","5,159","3,650","3,893","4,380","4,575","2,774","3,212","2,823","2,433","2,774","3,066","4,769","4,964","3,553","4,076","3,109","4,620","3,841","4,193","3,509","2,637","2,344","2,519","3,032","2,934","3,965","4,155","4,003","8,295","4,532","5,000","4,277","2,426","3,071","4,892","3,382","2,907","2,053","1,433","1,934","1,429","1,205",12827,2634
CREMA CORPORAL,Body Atopi,La Roche Posay,LIPIKAR BAUME AP  200 ML X 1,"41,081","36,148","34,529","32,988","31,909","26,360","34,529","37,381","35,686","35,300","29,520","32,603","32,757","30,059","28,286","28,363","27,284","24,356","34,761","21,118","31,138","29,828","27,670","30,059","25,512","26,051","21,658","28,749","18,960","22,660","30,290","39,771","36,842","37,304","37,674","32,148","33,383","25,057","25,380","22,299","28,963","25,155","32,018","30,330","42,316","37,673","45,606","37,736","36,348","26,988","27,987","20,669","15,122","15,252","22,598","22,186","12,734","6,072","2,607","3,607","4,985","1,783",63336,6768
CREMA CORPORAL,Body Atopi,La Roche Posay,LIPIKAR BAUME AP  400 ML X 1,"69,768","82,168","82,284","70,115","75,215","85,297","115,777","83,791","92,135","106,622","85,761","102,102","103,145","89,470","94,916","83,907","87,847","83,443","116,936","201,306","123,079","113,923","109,635","102,565","147,532","100,479","103,261","95,726","101,522","130,032","176,042","253,574","246,736","184,038","201,426","183,641","184,877","162,295","194,950","162,035","174,477","181,011","220,908","223,288","188,696","207,055","182,706","211,898","204,833","197,855","258,020","222,881","233,003","256,029","398,171","418,264","302,394","286,134","262,537","253,672","238,380","259,439",402688,497819
CREMA CORPORAL,Body Atopi,La Roche Posay,LIPIKAR BAUME AP+  75 ML X 1,"12,158","14,704","11,459","9,981","11,090","12,445","14,334","14,211","16,676","14,458","11,870","11,788","12,117","10,350","10,309","9,159","9,611","10,063","13,184","13,184","10,843","12,609","11,829","9,077","10,597","9,734","7,516","5,463","7,763","8,297","13,924","16,388","19,838","15,402","15,024","12,522","15,378","9,602","12,762","9,446","7,532","6,360","7,536","6,230","5,033","3,433","2,223","1,834","1,056","1,223",538,553,697,295,410,120,118,203,103,22,25,21,2279,46
CREMA CORPORAL,Body Atopi,La Roche Posay,LIPIKAR BAUME AP+ BALS.TBOx200ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,881","6,007","2,779","2,937",926,554,413,169,618,313,418,42,423,305,244,244,233,,,72,206,168,,59,,,,,,477,0
CREMA CORPORAL,Body Atopi,La Roche Posay,LIPIKAR BAUME AP+M RELIPIDIZ TB 200ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,168","24,921","20,624","17,935","14,747","17,502","18,602","16,629",0,35231
CREMA CORPORAL,Body Atopi,La Roche Posay,LIPIKAR BAUME LIGHT AP+M BALSAM FC 400ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,"36,226","38,694","36,469","50,086","30,468",0,80554
CREMA CORPORAL,Body Atopi,La Roche Posay,LIPIKAR CLEANSING OIL AP+ FCOX400ML,,,,,,,,,,,,,,,,,,,"3,656","3,082","8,100","10,895","12,400","11,827","12,615","13,475","15,196","16,127","12,830","13,045","19,711","21,001","19,640","20,930","21,606","18,979","22,335","16,283","20,531","15,999","18,874","18,182","17,651","19,911","19,874","20,418","23,185","20,631","24,662","18,409","20,047","15,506","13,403","10,399","7,977","4,159","2,842","2,429","1,557","1,069",314,351,43071,665
CREMA CORPORAL,Body Atopi,La Roche Posay,LIPIKAR STICK AP+ FCOx15ML,,,,,492,615,779,"1,025",,,369,41,,738,123,164,,369,82,"1,271",410,,820,123,533,328,,,41,,574,82,,,257,385,356,350,725,164,424,95,171,86,,190,761,,,171,655,325,137,603,312,381,257,86,974,171,250,150,171,400
CREMA CORPORAL,Body Atopi,La Roche Posay,LIPIKAR SYNDET AP+ CR D/DUCHA FCOx400ML,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
CREMA CORPORAL,Body Atopi,La Roche Posay,LIPIKAR SYNDET GEL  400 ML X 1,"67,979","69,836","66,837","62,338","67,836","60,410","77,976","65,837","81,118","79,833","71,978","85,831","105,110","96,399","95,828","71,264","80,618","81,546","84,117","105,039","107,181","95,399","100,469","106,253","130,888","121,605","126,104","116,891","108,395","104,396","128,389","152,453","161,450","139,957","154,288","158,294","187,717","155,309","178,439","149,882","152,215","147,757","170,558","175,021","175,375","182,607","180,823","199,128","210,625","190,939","244,697","203,318","178,107","200,063","281,267","277,095","240,229","246,223","232,829","235,356","299,824","250,444",401564,550268
CREMA CORPORAL,Body Atopi,Leti A4T,LETI AT 4 GEL BA¥O/DERMOx250ML,,,,,,58,,,,116,,58,58,,,,116,58,,523,407,465,465,697,755,"1,394",755,290,407,639,813,523,871,"1,104",921,"1,459",909,"1,208","3,066","1,247",942,"1,878","2,285","1,376","1,815","1,126","1,378","1,961","1,672","1,988",918,"1,581","1,598","4,269","3,748","5,179","4,801","4,548","6,319","8,018","7,171","10,159",3660,17330
CREMA CORPORAL,Body Atopi,Leti A4T,LETI AT4 CREMA CUERPO 200.0000 ML,"27,011","26,524","25,158","26,719","27,304","25,744","27,011","30,327","34,715","38,713","32,569","31,692","35,592","30,912","31,009","28,766","24,476","23,891","32,569","31,789","28,181","24,768","24,768","32,569","32,961","31,597","22,623","15,992","21,648","24,768","26,719","29,351","27,109","34,910","33,740","31,321","35,542","29,539","37,290","30,602","28,742","30,947","29,147","25,554","34,989","41,975","38,986","40,121","44,094","38,042","40,913","36,824","42,434","43,814","47,695","50,579","54,336","53,478","53,216","41,497","54,088","58,079",82136,112167
CREMA CORPORAL,Body Atopi,Leti A4T,LETI AT4 CREMA INTENS 100.0000 ML,"10,035","6,422","9,734","9,433","8,630","7,326","9,734","7,125","9,533","13,046","8,128","7,025","9,433","5,620","7,928","8,831","7,225","7,928","9,734","11,841","6,422","8,731","9,333","6,523","9,333","7,928","5,419","4,917","4,717","4,817","8,128","7,627","10,035","9,433","9,232","9,249","9,085","9,048","9,219","10,800","9,850","6,739","15,347","16,547","13,983","10,165","12,793","10,775","10,805","7,972","14,777","11,363","12,007","10,454","12,329","12,997","11,709","12,848","12,534","12,413","15,931","8,332",18777,24263
CREMA CORPORAL,Body Atopi,Leti A4T,LETI AT4 GEL BAÃ‘O 250 ML,118,530,824,706,588,"1,589",765,706,"1,883","1,883",353,412,235,294,"1,118",765,530,412,59,"6,766","1,883","5,590","3,648","2,824","5,531","6,237","2,942","1,530","3,060","4,001","6,119","4,766","5,178","4,825","6,144","6,461","7,478","3,953","9,639","8,064","4,815","6,775","4,623","4,154","8,935","7,828","8,546","5,732","14,066","11,957","8,072","7,677","5,582","5,397","6,314","8,456","16,297","18,938","20,171","15,788","20,826","29,189",26023,50015
CREMA CORPORAL,Body Atopi,Leti A4T,LETI AT4 GEL BANO  200 ML X 1,,,,,,,,,,,,"8,314","11,394","12,142","10,985","8,567","9,076","5,563","5,548","2,357","1,297","1,331",463,229,508,60,108,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
CREMA CORPORAL,Body Atopi,Leti A4T,LETI AT4 GEL BANO  250 ML X 1,,,,,,,,,,,,,,,,,,,,,,,,509,229,229,340,343,344,57,343,794,679,456,57,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CREMA CORPORAL,Body Atopi,Leti A4T,LETI AT4 LECHE CUERPO 250.0000 ML,"11,589","12,006","10,422","9,588","12,923","10,755","9,755","10,755","14,591","17,092","13,673","15,591","19,259","15,508","16,008","15,174","17,175","16,091","17,008","17,258","21,594","21,594","18,176","14,340","17,592","18,509","13,590","8,754","10,255","10,088","11,756","15,258","10,088","16,425","17,258","17,638","16,505","12,921","16,006","20,569","16,050","15,773","23,135","27,743","22,634","24,403","23,720","23,138","27,610","24,121","26,777","24,554","20,457","21,582","22,671","25,388","22,212","23,193","23,424","23,432","28,017","33,264",51731,61281
CREMA CORPORAL,Body Atopi,Uriage,URIAGE BARIEDERM CICA-CREME TBOX40ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,158,259,449,262,482,519,761,299,558,801,581,"1,137",540,1718
CREMA CORPORAL,Body Atopi,Uriage,URIAGE BARIEDERM CICA-GEL NETT TBx200ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,30,58,82,109,171,50,112,104,233,,153,48,62,349,143,124,191,251,221,442
CREMA CORPORAL,Body Atopi,Uriage,URIAGE EAU THERM CR LAVANTE FCOx500ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,51,79,79,,,0,0
CREMA CORPORAL,Body Atopi,Uriage,URIAGE EAU THERM XEMOSE BALSAM FCOx500ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,798,389,118,537,639,343,738,262,0,1000
CREMA CORPORAL,Body Atopi,Uriage,URIAGE EAU THERMALE CR DE MANOS TBOX50ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,101,186,73,107,36,71,63,104,72,131,271,83,,32,,30,,,,134,0
CREMA CORPORAL,Body Atopi,Uriage,URIAGE XEMOSE CR CERAT RELIP.PTEx200ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,88,,0,88
CREMA CORPORAL,Body Atopi,Uriage,URIAGE XEMOSE CR RELIP FCOx400ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323,83,110,166,205,210,196,101,161,97,514,249,600,346,312,918,103,574,538,406,1112
CREMA CORPORAL,Body Atopi,Uriage,URIAGE XEMOSE SYNDET CR LIMP FCOx500ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,401,212,61,828,525,199,535,376,0,911
CREMA CORPORAL,Body Atopi,Xemose,URIAGE XEMOSE CR CERAT RELIP.PTEx200ML,239,159,159,159,239,877,797,239,399,80,239,159,319,,80,80,159,80,159,239,80,,478,399,159,80,159,319,80,159,80,239,159,399,155,242,145,81,81,289,229,80,155,231,158,108,241,77,161,65,,57,,,169,233,,129,80,,,81,226,81
CREMA CORPORAL,Body Atopi,Xemose,URIAGE XEMOSE CR RELIP.TBOx200ML,57,114,171,57,456,968,57,228,456,171,57,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,,,105,151,,,151,147,29,148,76,234,,102,169,,246,165,84,151,249
CREMA CORPORAL,Body Atopi,Xemose,XEMOSE CR EMOL RELI  200 ML X 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,0,117
CREMA CORPORAL,Body Atopi,Xemose,XEMOSE SYNDET GEL CREMA  200 ML X 1,,,,,,,,,,,,45,141,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
CREMA CORPORAL,Body Cleansing,Avene,AVENE COLD PAN LIM  100 G X 1,182,255,146,182,291,255,146,255,73,73,73,73,36,364,36,109,109,182,146,73,146,36,73,,36,73,109,,,,,,36,109,140,18,38,,0,,72,196,86,127,127,200,190,84,43,84,150,256,42,127,44,41,43,,,,,43,127,43
CREMA CORPORAL,Body Cleansing,Cerave,"CERAVE GWP BOLSO DUCHA UN, PROMO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,16
CREMA CORPORAL,Body Cleansing,Cerave,CERAVE JAB LIMP HIDRAT BARx128G,,,,,,"3,644","6,661","9,260","10,365","16,280","13,233","12,008","14,637","14,398","15,892","13,442","16,907","14,816","15,205","16,728","17,624","19,357","17,803","15,981","19,924","17,236","14,368","12,367","10,037","12,337","12,008","18,670","26,855","27,064","24,735","17,936","24,820","24,224","20,655","11,223","7,793","4,535","2,066","1,168",357,563,264,165,165,132,99,198,33,,,33,33,,,,,96,297,96
CREMA CORPORAL,Body Cleansing,Cerave,CERAVE JABON  128 G X 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,24,,0,0,,0,,125,42,,,42,,83,,42,,42,,,,,,,,,,,,42,0
CREMA CORPORAL,Body Cleansing,Cetaphil,CETAPHIL JABON BARRA  127 G X 1,,,,,,,,,,,,"68,689","67,743","67,709","65,697","55,800","61,854","54,144","62,330","55,174","54,585","54,844","52,802","57,774","73,862","57,103","53,017","41,415","48,009","51,300","62,769","68,279","64,830","75,819","66,709","65,766","74,368","64,067","67,598","57,868","57,404","59,136","69,267","64,056","65,116","63,629","63,964","60,330","69,103","67,272","66,611","63,285","62,808","58,521","64,444","62,237","69,976","74,246","67,126","67,046","74,021","83,582",136375,157603
CREMA CORPORAL,Body Cleansing,Cetaphil,CETAPHIL LOC LIMP P/S  237 ML X 1,,,,,,,,,,,,"14,284","13,462","10,132","11,947","11,377","10,496","9,001","12,184","12,333","11,500","11,190","11,072","12,962","11,985","13,247","9,699","9,351","10,114","11,490","11,501","15,960","14,184","15,151","13,930","14,765","15,157","13,468","14,918","12,140","12,158","11,431","13,041","14,255","12,740","12,786","12,132","11,663","12,137","9,559","10,196","9,103","8,224","7,626","10,331","8,582","11,273","9,781","9,895","9,036","8,494","10,305",21696,18799
CREMA CORPORAL,Body Cleansing,Cetaphil,CETAPHIL LOC.LIMPIA  473 ML X 1,,,,,,,,,,,,"41,126","42,258","37,029","44,093","41,500","39,055","35,749","34,980","44,151","39,329","39,392","44,600","44,971","45,781","41,706","41,107","36,291","42,318","45,220","52,145","60,676","52,856","68,623","57,863","49,795","56,388","57,529","45,105","50,654","45,193","47,269","58,122","48,534","49,884","52,380","45,323","57,494","51,210","53,453","56,399","41,943","45,452","45,030","53,674","42,699","50,614","52,112","46,145","49,112","57,825","48,517",104663,106342
CREMA CORPORAL,Body Cleansing,Eucerin,"EUCER.PH5 (LOC.250+SYND.GEL.250), OFER","1,276","1,126",826,"1,201",826,450,525,601,225,,300,375,300,150,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
CREMA CORPORAL,Body Cleansing,Eucerin,EUCERIN PH5 ACEIT DE DUCHA FCO 400ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,133","51,915","64,006",0,115921
CREMA CORPORAL,Body Cleansing,Eucerin,EUCERIN PH5 ACEITE DUCHA  200 ML X 1,"51,642","41,100","45,588","39,040","32,451","30,598","49,624","34,881","39,741","51,642","32,245","39,905","43,735","38,258","43,488","35,458","33,193","32,245","41,058","38,299","38,382","48,265","36,199","42,253","53,619","34,263","39,082","28,827","31,628","30,227","33,728","43,241","38,835","41,553","46,459","46,333","59,217","40,043","32,997","33,872","43,984","36,914","39,775","46,956","43,690","45,250","42,025","50,170","55,003","50,831","53,022","38,901","47,280","55,983","43,669","39,855","27,392","21,333","14,730","8,864","3,080","2,782",105834,5862
CREMA CORPORAL,Body Cleansing,Eucerin,NP EUC. PH5 SYNDET GEL SUST JABÓN X250ML,,,,,,,"3,996","2,947","15,186","7,793","2,897","5,245","1,299","4,246","1,748","2,698","4,046","1,449","3,097","2,997","1,898",,"2,548","5,395","3,197","8,919","6,694","10,091","3,497","5,495","8,392","6,694","12,389","5,795","12,657","9,242","8,038","12,501","12,536",654,"10,779","4,178","11,603","6,774","13,614","10,118","8,656","9,888","11,622","15,960","7,485","5,340","8,157","8,773","7,613","9,111","7,264","6,449","9,321","8,786","5,734","10,272",27582,16006
CREMA CORPORAL,Body Cleansing,Eucerin,PH5 EUCERIN SYND.GEL PUM  400 ML X 1,"100,632","81,481","74,099","71,870","51,256","47,426","91,509","54,320","59,404","98,334","56,270","75,352","101,259","73,402","97,498","66,995","71,522","62,399","76,397","64,627","68,458","81,689","67,134","80,088","97,011","85,032","93,041","64,767","77,302","65,742","83,988","95,827","95,478","118,390","93,442","104,161","117,070","98,993","125,136","86,304","99,921","91,089","108,402","107,378","103,589","112,102","108,237","120,939","130,625","127,746","136,747","109,910","116,367","119,395","126,512","112,596","119,955","152,035","142,922","132,529","166,606","166,898",258371,333504
CREMA CORPORAL,Body Cleansing,Eucerin,PH5 EUCERIN SYNDET BARRA  100 G X 1,"42,233","39,168","33,714","35,067","32,452","26,999","39,258","32,452","31,461","44,983","30,244","34,390","37,410","32,497","35,743","27,900","25,331","20,959","20,508","18,525","24,294","29,523","23,753","26,503","30,514","26,773","24,700","19,607","20,238","22,221","26,413","27,539","25,286","30,154","28,893","28,077","28,643","15,778","20,289","16,466","12,986","8,946","8,576","13,342","22,901","23,085","21,562","24,294","23,424","25,176","25,856","22,182","26,083","22,871","21,330","31,029","21,827","13,285","7,285","4,181","1,493","1,099",48600,2592
CREMA CORPORAL,Body Cleansing,Eucerin,PH5 EUCERIN SYNDET GEL  250 ML X 1,"147,247","109,815","56,820","56,975","55,993","51,702","62,352","61,318","64,369","72,951","45,653","67,678","46,997","54,028","41,465","35,002","34,278","31,538","39,604","38,880","32,676","43,326","30,607","36,605","39,810","38,983","33,606","26,006","37,225","31,486","34,588","38,311","32,003","37,174","34,979","32,982","37,889","28,551","33,433","31,394","32,079","32,721","34,910","34,636","36,147","33,335","31,026","34,454","29,957","27,648","29,206","30,371","24,052","25,040","26,967","29,133","35,417","28,747","35,085","37,046","29,832","32,703",57605,62535
CREMA CORPORAL,Body Cleansing,Frezyderm,FREZYDERM MILD WASH LIQ 200ML,"1,525","1,220",686,915,381,762,457,686,"1,372","1,982",534,457,686,"1,144",381,305,457,381,381,610,457,915,839,381,762,457,457,305,381,,991,534,534,915,"1,167",539,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,0,0
CREMA CORPORAL,Body Cleansing,Isdin,AVENA ISDIN GEL BANO  750 ML X 1,,,,,,,,,,,,,,,,,,,"3,540","3,234","3,496",874,"2,185","4,501","7,080","1,704","1,704","1,835","2,316","2,578","3,278",743,787,"5,419","4,087","5,899","5,916","4,437","6,762","3,817","4,733","4,184","6,290","7,564","7,860","7,546","8,471","4,388","7,691","4,955","8,613","5,006","7,243","7,292","4,903","6,787","6,465","7,051","10,179","8,724","7,570","13,543",12646,21113
